id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,bars_held,session,year
2874,2022-03-15 15:00:00,2022-03-15 15:30:00,-1,1918.641685965415,1923.8233841898445,1908.278289516556,1924.1687820080713,sl,0.01,-5.59709604265624,-1.0666572624006403,2,ny,2022
2875,2022-03-15 17:30:00,2022-03-15 18:45:00,1,1918.6468650473378,1913.1135009548184,1929.7135932323765,1929.3668519010066,tp,0.01,10.649986853668842,1.9373362523101134,5,ny,2022
2876,2022-03-16 10:30:00,2022-03-16 12:00:00,1,1917.76367994004,1914.7403711075315,1923.810297605057,1923.522052788262,tp,0.01,5.688372848222052,1.9046591556589931,6,london,2022
2877,2022-03-16 14:00:00,2022-03-16 14:15:00,1,1923.1459672703988,1919.9446726624712,1929.548556486254,1919.6193840821054,sl,0.01,-3.596583188293444,-1.1016115728806448,1,ny,2022
2878,2022-03-16 16:15:00,2022-03-16 16:30:00,-1,1908.791409109505,1914.0634733145305,1898.2472806994538,1914.3744222032394,sl,0.01,-5.653013093734508,-1.058980482144456,1,ny,2022
2879,2022-03-16 20:00:00,2022-03-16 20:15:00,1,1909.6742869618542,1904.9972589476838,1919.0283429901951,1904.6979380143969,sl,0.01,-5.046348947457382,-1.0639981057158636,1,ny,2022
2880,2022-03-17 11:30:00,2022-03-17 14:15:00,1,1942.5139685700842,1939.1704858119888,1949.200934086275,1938.9151696948152,sl,0.01,-3.66879887526904,-1.076362325050255,11,london,2022
2881,2022-03-17 16:45:00,2022-03-17 18:00:00,1,1948.7780019425527,1944.2790020456373,1957.7760017363837,1943.9379127506643,sl,0.01,-4.91008919188841,-1.0758144705019608,5,ny,2022
2882,2022-03-18 05:30:00,2022-03-18 09:30:00,-1,1933.5855354035798,1936.7864739414401,1927.1836583278593,1934.6431823981773,timeout,0.01,-1.1276469945974623,-0.3304177765638838,16,asia,2022
2883,2022-03-18 12:45:00,2022-03-18 15:00:00,1,1935.3469989932335,1932.0088749002173,1942.023247179266,1931.7175456503219,sl,0.01,-3.6994533429115743,-1.0872733432843014,9,london,2022
2884,2022-03-18 17:30:00,2022-03-18 21:00:00,-1,1931.3541592707497,1936.0666570705587,1921.9291636711318,1922.240794380737,tp,0.01,9.04336489001269,1.933871436583412,14,ny,2022
2885,2022-03-21 14:00:00,2022-03-21 15:15:00,-1,1924.2548440613027,1926.6469891824806,1919.4705538189467,1919.795181142345,tp,0.01,4.389662918957747,1.8642944692091925,5,ny,2022
2886,2022-03-21 18:30:00,2022-03-21 20:45:00,-1,1933.3798682673785,1936.8112314414905,1926.5171419191545,1937.1488159008336,sl,0.01,-3.838947633455127,-1.0983820255139556,9,ny,2022
2887,2022-03-22 10:00:00,2022-03-22 10:15:00,-1,1926.5757199069753,1929.3792561499386,1920.9686474210487,1929.681958354868,sl,0.01,-3.176238447892565,-1.107971568296689,1,london,2022
2888,2022-03-22 12:15:00,2022-03-22 13:30:00,1,1929.052344461673,1926.463887801257,1934.2292577825053,1926.2101322189149,sl,0.01,-2.9122122427582506,-1.0980335449392242,5,london,2022
2889,2022-03-22 16:00:00,2022-03-22 18:00:00,-1,1913.7292174695829,1918.493879518488,1904.1998933717728,1918.7987776458817,sl,0.01,-5.139560176298865,-1.0639915537060511,8,ny,2022
2890,2022-03-23 10:30:00,2022-03-23 11:30:00,1,1924.7423927279556,1922.4810162881124,1929.2651456076421,1929.0063833165013,tp,0.01,4.193990588545766,1.8855731020358102,4,london,2022
2891,2022-03-23 13:30:00,2022-03-23 14:15:00,-1,1930.7804473820938,1933.6357362279384,1925.0698696904046,1925.4193045470995,tp,0.01,5.291142834994325,1.8776183862436842,3,ny,2022
2892,2022-03-23 17:30:00,2022-03-23 17:45:00,-1,1925.9435000174497,1929.2963984497082,1919.2377031529325,1929.6330043212267,sl,0.01,-3.759504303777085,-1.100392504669979,1,ny,2022
2893,2022-03-24 10:30:00,2022-03-24 12:15:00,-1,1941.3656431444194,1943.7623323584473,1936.5722647163636,1944.0860889745697,sl,0.01,-2.790445830150311,-1.1350849389346984,7,london,2022
2894,2022-03-24 14:30:00,2022-03-24 16:15:00,1,1948.0379225856816,1943.3948770812676,1957.3240135945096,1956.9925469679015,tp,0.01,8.88462438221989,1.928610084417017,7,ny,2022
2895,2022-03-24 18:15:00,2022-03-24 18:45:00,1,1965.6711774078242,1961.367162537246,1974.2792071489807,1961.070859874037,sl,0.01,-4.67031753378712,-1.0688433177204986,2,ny,2022
2896,2022-03-25 13:45:00,2022-03-25 15:00:00,1,1953.601998994778,1951.1628504147563,1958.480296154821,1950.843779933454,sl,0.01,-2.8282190613238707,-1.1308122366614974,5,ny,2022
2897,2022-03-25 17:00:00,2022-03-25 17:30:00,1,1953.7232451398145,1949.6939569428434,1961.7818215337563,1961.5204030933498,tp,0.01,7.727157953535361,1.9351204412225385,2,ny,2022
2898,2022-03-28 04:30:00,2022-03-28 06:45:00,-1,1948.1228077864064,1950.8629805386695,1942.6424622818802,1942.9550086907575,tp,0.01,5.097799095648888,1.885939158901864,9,asia,2022
2899,2022-03-28 08:45:00,2022-03-28 09:15:00,-1,1934.6680623882808,1937.4443380938433,1929.1155109771557,1937.7850642729281,sl,0.01,-3.1870018846473793,-1.1227277890312526,2,london,2022
2900,2022-03-28 11:15:00,2022-03-28 13:00:00,-1,1930.1840409643128,1933.3917495134717,1923.7686238659949,1933.6813641879805,sl,0.01,-3.5673232236677634,-1.0902870912585707,7,london,2022
2901,2022-03-28 15:00:00,2022-03-28 16:15:00,1,1938.3813931808177,1934.284863837076,1946.5744518683007,1933.9743394009943,sl,0.01,-4.4770537798234,-1.0758018337049566,5,ny,2022
2902,2022-03-28 18:30:00,2022-03-28 20:00:00,-1,1934.9839724715312,1939.4181167359845,1926.1156839426242,1939.7245520666795,sl,0.01,-4.810579595148347,-1.0691081102506128,6,ny,2022
2903,2022-03-29 11:30:00,2022-03-29 13:15:00,-1,1913.299123911778,1916.263685979162,1907.36999977701,1916.5863760494274,sl,0.01,-3.3572521376493754,-1.1088491530724607,7,london,2022
2904,2022-03-29 15:15:00,2022-03-29 16:45:00,-1,1897.1294735450092,1902.9364926157155,1885.515435403597,1903.2695272997769,sl,0.01,-6.210053754767678,-1.0573503685809194,6,ny,2022
2905,2022-03-29 18:45:00,2022-03-29 22:45:00,1,1915.5862551786277,1910.6211044738716,1925.5165565881398,1919.0445047867915,timeout,0.01,3.3882496081638966,0.6965044595426424,16,ny,2022
2906,2022-03-30 05:45:00,2022-03-30 06:00:00,-1,1922.9286239549047,1925.174603517227,1918.43666483026,1925.4320728292305,sl,0.01,-2.5734488743258406,-1.1146356433168922,1,asia,2022
2907,2022-03-30 08:00:00,2022-03-30 08:30:00,-1,1923.5120989971829,1925.955074737511,1918.6261475165268,1926.2767287569113,sl,0.01,-2.83462975972845,-1.131664843858448,2,london,2022
2908,2022-03-30 10:30:00,2022-03-30 14:15:00,-1,1921.3676372830455,1924.4436856019365,1915.2155406452634,1924.7730654997015,sl,0.01,-3.4754282166559913,-1.1070789089176967,15,london,2022
2909,2022-03-30 16:30:00,2022-03-30 20:30:00,1,1932.870024810863,1928.7700102127885,1941.0700540070122,1931.879809278147,timeout,0.01,-1.0602155327160927,-0.24151512367325018,16,ny,2022
2910,2022-03-31 05:45:00,2022-03-31 06:00:00,-1,1924.7249266048257,1926.8425278828413,1920.4897240487944,1927.133532934171,sl,0.01,-2.478606329345275,-1.1374220229043046,1,asia,2022
2911,2022-03-31 08:15:00,2022-03-31 08:45:00,-1,1919.3904066397597,1921.8307533504596,1914.5097132183596,1922.1653053442476,sl,0.01,-2.8448987044878957,-1.1370919928390004,2,london,2022
2912,2022-03-31 11:00:00,2022-03-31 12:15:00,-1,1929.147908180992,1932.0755247586387,1923.2926750256988,1923.560073781606,tp,0.01,5.5178343993861105,1.908663327722341,5,london,2022
2913,2022-03-31 16:45:00,2022-03-31 20:00:00,1,1938.0266217084802,1934.370419160557,1945.3390268043265,1945.0731854329817,tp,0.01,6.976563724501539,1.9272903052114048,13,ny,2022
2914,2022-04-01 10:15:00,2022-04-01 12:00:00,-1,1930.8313275800442,1933.162699558631,1926.168583622871,1933.4375167464527,sl,0.01,-2.6761891664085122,-1.11787788064107,7,london,2022
2915,2022-04-01 15:30:00,2022-04-01 15:45:00,1,1932.2225386932853,1928.4690062721647,1939.7296035355264,1928.1398232878453,sl,0.01,-4.152715405440013,-1.0876995180505693,1,ny,2022
2916,2022-04-01 18:00:00,2022-04-01 19:45:00,1,1927.8670939274923,1923.0396511168954,1937.5219795486864,1922.7598137178288,sl,0.01,-5.177280209663486,-1.0579680402328646,7,ny,2022
2917,2022-04-04 09:15:00,2022-04-04 09:45:00,1,1923.8832866750615,1921.5962805729393,1928.457298879306,1928.1419624506457,tp,0.01,4.1886757755841515,1.8621182390516609,2,london,2022
2918,2022-04-04 11:45:00,2022-04-04 12:00:00,1,1931.524946774934,1929.0924021830915,1936.390035958619,1928.8327628343445,sl,0.01,-2.7621839405895297,-1.1067356995705973,1,london,2022
2919,2022-04-04 16:30:00,2022-04-04 16:45:00,1,1932.9973991589275,1929.4939517814494,1940.0042939138837,1929.192690456644,sl,0.01,-3.874708702283506,-1.085989967122688,1,ny,2022
2920,2022-04-04 18:45:00,2022-04-04 20:00:00,1,1933.92733610132,1930.0947383028727,1941.5925316982145,1929.8248943692092,sl,0.01,-4.17244173211072,-1.070407579363727,5,ny,2022
2921,2022-04-05 10:15:00,2022-04-05 11:45:00,-1,1928.9923006181027,1930.863794555856,1925.2493127425962,1931.1470770420876,sl,0.01,-2.224776423984913,-1.1513670338530395,6,london,2022
2922,2022-04-05 14:30:00,2022-04-05 15:15:00,-1,1927.1029264317172,1929.131410040068,1923.0459592150155,1929.4381506975328,sl,0.01,-2.405224265815668,-1.151216729680269,3,ny,2022
2923,2022-04-05 17:15:00,2022-04-05 18:45:00,-1,1933.493772463972,1938.1956471471306,1924.0900230976545,1924.428942866186,tp,0.01,8.994829597786001,1.9279181621438788,6,ny,2022
2924,2022-04-05 20:45:00,2022-04-06 01:45:00,-1,1921.8458656022951,1925.200552412709,1915.1364919814673,1923.181947342923,timeout,0.01,-1.406081740627833,-0.3982731671046899,16,ny,2022
2925,2022-04-06 10:30:00,2022-04-06 12:00:00,1,1921.650010542877,1918.6599906980312,1927.6300502325685,1927.3015164774197,tp,0.01,5.581505934542683,1.8901232191768453,6,london,2022
2926,2022-04-06 14:00:00,2022-04-06 15:15:00,-1,1920.050513859636,1923.5702157329602,1913.011110112988,1923.9065757399458,sl,0.01,-3.926061880309653,-1.095564914044255,5,ny,2022
2927,2022-04-06 18:00:00,2022-04-06 19:15:00,1,1929.1123697402118,1925.1811556990656,1936.974797822504,1924.9060293439948,sl,0.01,-4.276340396217002,-1.069985086589335,5,ny,2022
2928,2022-04-07 14:15:00,2022-04-07 15:00:00,1,1928.7743342277042,1926.7875844082798,1932.7478338665528,1932.4157559288485,tp,0.01,3.5714217011442817,1.8328536716310189,3,ny,2022
2929,2022-04-07 17:00:00,2022-04-07 21:00:00,1,1931.3381406976293,1927.7980014977677,1938.4184190973526,1934.7386281458832,timeout,0.01,3.330487448253898,0.9605519038310127,16,ny,2022
2930,2022-04-08 12:15:00,2022-04-08 14:00:00,1,1932.8154449881997,1930.9395425125879,1936.5672499394236,1930.664297386718,sl,0.01,-2.221147601481625,-1.1467267778832768,7,london,2022
2931,2022-04-08 16:00:00,2022-04-08 16:30:00,1,1933.6601638369139,1930.3483678478908,1940.28375581496,1940.0306891171135,tp,0.01,6.300525280199672,1.923586265976166,2,ny,2022
2932,2022-04-08 18:45:00,2022-04-08 22:45:00,-1,1941.3853988276028,1945.049580829752,1934.0570348233045,1944.553443383018,timeout,0.01,-3.2380445554152355,-0.864598034037914,16,ny,2022
2933,2022-04-11 05:30:00,2022-04-11 07:00:00,1,1943.7573026263713,1941.4520259611527,1948.3678559568086,1941.1688142093215,sl,0.01,-2.6584884170498024,-1.122853693053098,6,asia,2022
2934,2022-04-11 11:00:00,2022-04-11 11:15:00,1,1949.222626291513,1946.6101535497446,1954.4475717750497,1954.1260173753378,tp,0.01,4.833391083824772,1.87691569195304,1,london,2022
2935,2022-04-11 13:15:00,2022-04-11 14:00:00,-1,1954.1371702677075,1956.9102084754174,1948.5910938522875,1957.1797228974713,sl,0.01,-3.112552629763804,-1.0971910236593478,3,ny,2022
2936,2022-04-11 16:00:00,2022-04-11 16:30:00,1,1963.333710841318,1959.6073310540053,1970.7864704159433,1959.3283894406495,sl,0.01,-4.075321400668436,-1.0748559270060116,2,ny,2022
2937,2022-04-11 18:30:00,2022-04-11 19:00:00,1,1954.2119432941447,1950.207079364484,1962.2216711534663,1949.9415824651687,sl,0.01,-4.340360828975982,-1.0662936129611906,2,ny,2022
2938,2022-04-12 11:30:00,2022-04-12 13:00:00,-1,1952.5634382819458,1954.8850349986485,1947.92024484854,1955.1828140893303,sl,0.01,-2.6893758073845855,-1.1282647793819955,6,london,2022
2939,2022-04-12 15:00:00,2022-04-12 15:15:00,1,1959.6807385453428,1956.7293122284977,1965.5835911790327,1956.4616720010122,sl,0.01,-3.2890665443306437,-1.0906816565123219,1,ny,2022
2940,2022-04-12 17:15:00,2022-04-12 17:45:00,1,1967.3212496610365,1962.0232920995777,1977.9171647839541,1977.639063523204,tp,0.01,10.24781386216744,1.947507835326334,2,ny,2022
2941,2022-04-12 20:00:00,2022-04-13 01:00:00,-1,1971.6488441861607,1975.8168568181661,1963.3128189221495,1967.1923498621077,timeout,0.01,4.386494324052983,1.0692132480195295,16,ny,2022
2942,2022-04-13 09:15:00,2022-04-13 09:45:00,-1,1967.5214793864054,1969.7789102597098,1963.0066176397968,1970.1248916430036,sl,0.01,-2.673412256598176,-1.153263334609799,2,london,2022
2943,2022-04-13 13:45:00,2022-04-13 14:15:00,-1,1976.4807500151321,1978.8202420983823,1971.8017658486315,1979.0744451625255,sl,0.01,-2.6636951473934185,-1.1086573730952973,2,ny,2022
2944,2022-04-13 16:15:00,2022-04-13 18:45:00,-1,1977.1139430683575,1980.9193544413615,1969.5031203223493,1981.1851594704735,sl,0.01,-4.141216402116079,-1.0698492233974128,10,ny,2022
2945,2022-04-14 06:45:00,2022-04-14 07:15:00,-1,1973.3357237715147,1975.0758773761831,1969.855416562178,1975.3343627749266,sl,0.01,-2.068639003411881,-1.1485417138176794,2,asia,2022
2946,2022-04-14 09:30:00,2022-04-14 10:00:00,-1,1972.433352375931,1974.3414800059718,1968.6170971158494,1974.6503313836342,sl,0.01,-2.28697900770323,-1.161860964015205,2,london,2022
2947,2022-04-14 12:00:00,2022-04-14 13:45:00,-1,1969.0482260212923,1971.6114592220397,1963.9217596197975,1971.9461942842818,sl,0.01,-2.9679682629894795,-1.1305909513595902,7,london,2022
2948,2022-04-14 15:45:00,2022-04-14 16:00:00,-1,1972.2272452378709,1975.5254375995446,1965.6308605145234,1975.8531528744854,sl,0.01,-3.6959076366145567,-1.0993620865626297,1,ny,2022
2949,2022-04-14 18:00:00,2022-04-14 20:00:00,-1,1968.438339595443,1973.1069601252866,1959.1010985357557,1973.4410379351807,sl,0.01,-5.072698339737663,-1.0715581418019622,8,ny,2022
2950,2022-04-18 05:45:00,2022-04-18 06:15:00,-1,1982.3970823780762,1984.8059287597723,1977.5793896146838,1985.0620417000084,sl,0.01,-2.7349593219322013,-1.1063218236672177,2,asia,2022
2951,2022-04-18 16:30:00,2022-04-18 16:45:00,-1,1990.2266754961197,1992.9950649806356,1984.6898965270877,1993.2477963923427,sl,0.01,-3.09112089622301,-1.0912918551095216,1,ny,2022
2952,2022-04-18 18:45:00,2022-04-18 20:30:00,-1,1988.8461629307105,1992.1629402760252,1982.2126082400814,1982.542390692464,tp,0.01,6.233772238246438,1.9005714227852015,7,ny,2022
2953,2022-04-19 07:45:00,2022-04-19 09:15:00,-1,1974.553512887614,1976.0950581192049,1971.4704224244326,1976.4331969896405,sl,0.01,-1.949684102026431,-1.2193505993247227,6,london,2022
2954,2022-04-19 11:30:00,2022-04-19 15:15:00,-1,1979.0764570727208,1981.4131452649465,1974.4030806882695,1981.7254981403837,sl,0.01,-2.7190410676628924,-1.1336733229861171,15,london,2022
2955,2022-04-19 17:30:00,2022-04-19 19:30:00,-1,1951.9307764893867,1957.6053911494178,1940.5815471693245,1957.868759201773,sl,0.01,-6.007982712386202,-1.0464116187853627,8,ny,2022
2956,2022-04-20 06:00:00,2022-04-20 06:30:00,1,1947.52611723909,1944.9550949437357,1952.668161829798,1944.6946151748214,sl,0.01,-2.901502064268534,-1.1013136950951579,2,asia,2022
2957,2022-04-20 08:45:00,2022-04-20 10:15:00,-1,1942.0070989399926,1944.448012981591,1937.1252708567959,1944.7252698406746,sl,0.01,-2.7881709006820254,-1.113587309654693,6,london,2022
2958,2022-04-20 15:15:00,2022-04-20 15:45:00,-1,1946.6435859336418,1949.5304789980244,1940.8697998048767,1949.8399376199548,sl,0.01,-3.266351686312937,-1.107194348744115,2,ny,2022
2959,2022-04-21 10:30:00,2022-04-21 11:00:00,-1,1951.3902065882821,1953.3251634780418,1947.5202928087626,1947.8480107570458,tp,0.01,3.4721958312363133,1.8306329458721622,2,london,2022
2960,2022-04-21 13:30:00,2022-04-21 14:30:00,-1,1943.8531198310807,1946.5126933127408,1938.5339728677604,1938.8132631415517,tp,0.01,4.96985668952896,1.8949868181055327,4,ny,2022
2961,2022-04-21 16:30:00,2022-04-21 20:30:00,-1,1944.1834248618284,1947.943379797729,1936.663514990027,1948.1943132550512,sl,0.01,-4.080888393222786,-1.06673842149708,16,ny,2022
2962,2022-04-22 07:00:00,2022-04-22 09:00:00,1,1951.1346857623137,1949.252316474142,1954.8994243386574,1954.619190027443,tp,0.01,3.414504265129317,1.8511268150330245,8,london,2022
2963,2022-04-22 11:15:00,2022-04-22 13:15:00,-1,1946.583850646673,1949.1634744443047,1941.4246030514098,1941.6915330796119,tp,0.01,4.822317567061127,1.8965236603696407,8,london,2022
2964,2022-04-22 15:15:00,2022-04-22 15:30:00,-1,1934.4080600492864,1938.0496461440794,1927.1248878597007,1938.3813733660072,sl,0.01,-4.043313316720805,-1.0910941587793792,1,ny,2022
2965,2022-04-22 17:30:00,2022-04-22 18:00:00,-1,1938.1322547085247,1942.9558430075963,1928.4850781103814,1928.7396718100922,tp,0.01,9.322582898432465,1.947219023696577,2,ny,2022
2966,2022-04-25 07:30:00,2022-04-25 10:15:00,-1,1917.5507541290226,1920.4548290160737,1911.74260435492,1920.7296069575177,sl,0.01,-3.2488528284951097,-1.0946180632838252,11,london,2022
2967,2022-04-25 14:00:00,2022-04-25 15:15:00,-1,1908.1490566313953,1911.6351206159402,1901.1769286623055,1901.4518622352246,tp,0.01,6.627194396170744,1.9211335264820317,5,ny,2022
2968,2022-04-25 18:45:00,2022-04-25 22:45:00,1,1896.1367532698366,1891.597012958592,1905.2162338923258,1897.6747338643895,timeout,0.01,1.4679805945528914,0.3387816238614771,16,ny,2022
2969,2022-04-26 07:30:00,2022-04-26 07:45:00,1,1904.7639810544306,1902.805231630532,1908.6814799022275,1902.515854499392,sl,0.01,-2.3181265550386523,-1.147735656031053,1,london,2022
2970,2022-04-26 11:00:00,2022-04-26 12:45:00,-1,1901.4744393417554,1904.736244224473,1894.9508295763205,1905.0698468448309,sl,0.01,-3.6654075030754214,-1.102275467832371,7,london,2022
2971,2022-04-26 16:00:00,2022-04-26 17:15:00,1,1906.3992741500267,1902.460103667829,1914.2776151144226,1902.15067138335,sl,0.01,-4.318602766676641,-1.0785526510917018,5,ny,2022
2972,2022-04-27 10:15:00,2022-04-27 10:45:00,1,1901.1447728562543,1898.547550215822,1906.339218137119,1898.2159386556677,sl,0.01,-2.998834200586607,-1.1276792967194402,2,london,2022
2973,2022-04-27 13:00:00,2022-04-27 15:00:00,1,1896.2237274887993,1892.682250693452,1903.306681079494,1903.0302619131703,tp,0.01,6.736534424370966,1.921948050969358,8,ny,2022
2974,2022-04-27 17:30:00,2022-04-27 20:30:00,-1,1885.9942941083068,1890.8956638999728,1876.191554524975,1891.2124067975312,sl,0.01,-5.288112689224427,-1.0646233422536377,12,ny,2022
2975,2022-04-28 06:00:00,2022-04-28 06:30:00,-1,1879.5031628917404,1881.5524891375765,1875.4045104000686,1881.867693985897,sl,0.01,-2.4345310941565184,-1.1538090135530872,2,asia,2022
2976,2022-04-28 08:30:00,2022-04-28 09:15:00,-1,1874.3152969040696,1876.8731270037101,1869.1996367047882,1877.16870107679,sl,0.01,-2.923404172720502,-1.1155565700479746,3,london,2022
2977,2022-04-28 11:15:00,2022-04-28 11:30:00,-1,1880.9442038989832,1884.1938209010923,1874.444969894765,1884.4483789664591,sl,0.01,-3.5741750674758985,-1.0783347899772877,1,london,2022
2978,2022-04-28 15:30:00,2022-04-28 15:45:00,1,1891.3130226526346,1886.836366132,1900.266335693904,1886.5222596956883,sl,0.01,-4.86076295694631,-1.07016540913154,1,ny,2022
2979,2022-04-28 18:45:00,2022-04-28 19:45:00,-1,1885.6753947753923,1889.5228753159622,1877.9804336942523,1889.7804036925902,sl,0.01,-4.175008917197893,-1.06693428957274,4,ny,2022
2980,2022-04-29 06:15:00,2022-04-29 08:00:00,1,1902.8468055985688,1900.6192141522972,1907.3019884911118,1907.0211022156202,tp,0.01,4.104296617051368,1.8739058385405485,7,asia,2022
2981,2022-04-29 10:45:00,2022-04-29 11:15:00,1,1917.5314434802779,1914.7021472497875,1923.1900359412587,1914.436587694079,sl,0.01,-3.1648557861988778,-1.093860640270407,2,london,2022
2982,2022-04-29 15:15:00,2022-04-29 16:30:00,-1,1912.2902440342682,1915.3353514544867,1906.2000291938311,1906.4810693597342,tp,0.01,5.739174674534006,1.90770763486469,5,ny,2022
2983,2022-04-29 18:30:00,2022-04-29 22:00:00,1,1909.0294383013754,1904.4113649726978,1918.2655849587309,1904.1372996251412,sl,0.01,-4.962138676234254,-1.0593462528744908,14,ny,2022
2984,2022-05-02 15:15:00,2022-05-02 15:30:00,-1,1873.9127203831524,1877.132505532952,1867.4731500835528,1867.7517978016922,tp,0.01,6.090922581460227,1.9134576671500922,1,ny,2022
2985,2022-05-02 18:00:00,2022-05-02 18:30:00,-1,1860.6079136292415,1864.6026770337567,1852.618386820211,1864.9325986717818,sl,0.01,-4.394685042540296,-1.0825885301873435,2,ny,2022
2986,2022-05-03 06:30:00,2022-05-03 07:45:00,-1,1862.8614443871356,1864.5956919065754,1859.392949348256,1859.6476298424377,tp,0.01,3.1438145446979253,1.8531463984656866,5,asia,2022
2987,2022-05-03 10:00:00,2022-05-03 10:15:00,-1,1853.6264554478942,1856.570519253408,1847.7383278368661,1856.9200601595626,sl,0.01,-3.363604711668422,-1.118727354176178,1,london,2022
2988,2022-05-03 13:30:00,2022-05-03 13:45:00,-1,1856.6931008133622,1859.5188335376183,1851.04163536485,1859.790935757013,sl,0.01,-3.167834943650696,-1.0962943936837533,1,ny,2022
2989,2022-05-03 16:30:00,2022-05-03 17:30:00,1,1869.2055696509426,1865.2691080270736,1877.0784928986805,1876.7939977154983,tp,0.01,7.518428064555728,1.9277281959368573,4,ny,2022
2990,2022-05-03 19:45:00,2022-05-03 23:45:00,-1,1869.5539727519815,1872.9315507717922,1862.7988167123601,1868.3265914700603,timeout,0.01,1.1573812819212252,0.3633909489942784,16,ny,2022
2991,2022-05-04 10:00:00,2022-05-04 12:30:00,1,1869.1900868729529,1866.9217720840677,1873.7267164507232,1866.617849028302,sl,0.01,-2.6422378446507717,-1.1339862779429222,10,london,2022
2992,2022-05-04 16:45:00,2022-05-04 17:45:00,-1,1862.6972607337764,1866.203981328648,1855.6838195440332,1866.4876356962368,sl,0.01,-3.8603749624604187,-1.0808887848103856,4,ny,2022
2993,2022-05-05 01:15:00,2022-05-05 02:45:00,1,1883.4667094759557,1879.8157638638957,1890.7686007000757,1890.4819815533792,tp,0.01,6.94527207742356,1.9214945449338687,6,asia,2022
2994,2022-05-05 11:15:00,2022-05-05 11:45:00,-1,1890.3157276103418,1893.2473353651762,1884.452512100673,1893.53513687591,sl,0.01,-3.2894092655681746,-1.098171902519748,2,london,2022
2995,2022-05-05 14:00:00,2022-05-05 14:15:00,1,1900.1350034463205,1897.4040367253267,1905.5969368883082,1897.1057104771178,sl,0.01,-3.0992929692027427,-1.1092383315825833,1,ny,2022
2996,2022-05-05 16:15:00,2022-05-05 16:45:00,-1,1903.1191769563163,1907.2217007115219,1894.9141294459052,1895.232912128843,tp,0.01,7.816264827473269,1.9222959568403921,2,ny,2022
2997,2022-05-05 18:45:00,2022-05-05 20:00:00,-1,1874.763662065028,1880.1888260528985,1863.9133340892868,1880.529620577553,sl,0.01,-5.8359585125250035,-1.0628173683627677,5,ny,2022
2998,2022-05-06 13:45:00,2022-05-06 14:15:00,1,1885.0671960837808,1882.5038208055869,1890.1939466401686,1882.216192731152,sl,0.01,-2.9210033526288224,-1.112206775528225,2,ny,2022
2999,2022-05-06 16:15:00,2022-05-06 16:45:00,-1,1880.0519322331488,1884.243222055813,1871.6693525878204,1884.574815162033,sl,0.01,-4.592882928884201,-1.0791148119671714,2,ny,2022
3000,2022-05-06 19:00:00,2022-05-06 20:00:00,1,1888.316123734202,1884.1652308892387,1896.6179094241281,1883.8333465007445,sl,0.01,-4.552777233457455,-1.0799549400310253,4,ny,2022
3001,2022-05-09 11:00:00,2022-05-09 11:30:00,1,1870.9955476378443,1868.2619277385268,1876.4627874364794,1868.0000419395697,sl,0.01,-3.0655056982746554,-1.0958018336867135,2,london,2022
3002,2022-05-09 15:00:00,2022-05-09 16:15:00,1,1863.106917342674,1859.7798430523335,1869.761065923355,1869.4954230405517,tp,0.01,6.31850569787769,1.9201572133286546,5,ny,2022
3003,2022-05-09 18:15:00,2022-05-09 18:45:00,-1,1857.79390416661,1862.040761946113,1849.3001886076038,1862.340628729456,sl,0.01,-4.616724562846066,-1.0706090947500886,2,ny,2022
3004,2022-05-10 06:45:00,2022-05-10 07:45:00,1,1864.5855373450047,1862.2705216161417,1869.215568802731,1861.935106885501,sl,0.01,-2.7204304595036954,-1.14488658822434,4,asia,2022
3005,2022-05-10 12:45:00,2022-05-10 14:15:00,-1,1857.3117164446046,1860.012512503565,1851.910124326684,1860.3482365548407,sl,0.01,-3.106520110236097,-1.124305591368858,6,london,2022
3006,2022-05-10 16:45:00,2022-05-10 17:45:00,-1,1856.803993122918,1860.2079940226834,1849.9959913233872,1850.316315263078,tp,0.01,6.417677859840005,1.9058978099233668,4,ny,2022
3007,2022-05-10 19:45:00,2022-05-10 20:15:00,1,1845.221013756914,1841.4933623429172,1852.6763165849081,1841.1807521117362,sl,0.01,-4.110261645177907,-1.0838625172963279,2,ny,2022
3008,2022-05-11 09:15:00,2022-05-11 10:00:00,1,1842.472048180414,1840.187246198021,1847.0416521452,1846.7857854319666,tp,0.01,4.243737251552538,1.8880136155320286,3,london,2022
3009,2022-05-11 13:45:00,2022-05-11 14:45:00,1,1852.8556412152107,1850.4453071061037,1857.6763094334246,1850.1129778899594,sl,0.01,-2.8126633252512145,-1.1378768258261678,4,ny,2022
3010,2022-05-11 16:45:00,2022-05-11 17:00:00,1,1853.56438493931,1847.5116081238514,1865.6699385702273,1847.1667308833307,sl,0.01,-6.467654055979274,-1.0569783507694912,1,ny,2022
3011,2022-05-11 20:00:00,2022-05-12 01:00:00,1,1853.8778976258652,1850.1723154356823,1861.2890620062308,1850.7906716013626,timeout,0.01,-3.15722602450257,-0.8331284710622476,16,ny,2022
3012,2022-05-12 05:45:00,2022-05-12 08:30:00,-1,1852.856707394902,1854.9818862037916,1848.606349777123,1848.9441880512154,tp,0.01,3.842519343686654,1.8410306593123613,11,asia,2022
