id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,score_in,bars_held,regime,session,c_bos,c_choch,c_ob,c_fvg,c_retest,c_rsi_div,c_regime,c_news_ok
922,2022-11-18 14:15:00,2022-11-21 07:15:00,-1,1761.92,1780.27,1731.35,1746.63,timeout,0.04,60.88,0.834,87.5,64,bear,ny,1,1,1,1,1,0,1,1
923,2022-11-22 08:15:00,2022-11-23 01:15:00,-1,1741.24,1758.8,1711.98,1741.55,timeout,0.04,-1.52,-0.018,75.0,64,bear,london,1,0,1,1,1,0,1,1
924,2022-11-23 10:15:00,2022-11-23 16:00:00,1,1742.47,1727.13,1768.04,1738.06,opposite,0.05,-22.43,-0.288,75.0,23,range,london,1,1,1,1,1,0,0,1
925,2022-11-23 21:00:00,2022-11-24 14:00:00,1,1749.78,1732.22,1779.06,1757.6,timeout,0.04,31.01,0.445,75.0,64,bull,off,1,1,1,0,1,0,1,1
926,2022-11-25 04:00:00,2022-11-25 20:00:00,1,1758.09,1743.83,1781.86,1753.43,timeout,0.05,-23.67,-0.327,75.0,64,bull,asia,1,1,0,1,0,1,1,1
927,2022-11-28 09:30:00,2022-11-28 18:30:00,1,1751.14,1736.11,1776.19,1743.81,opposite,0.05,-36.98,-0.487,75.0,36,range,london,1,0,1,1,1,1,0,1
928,2022-11-29 18:15:00,2022-11-30 03:45:00,-1,1749.88,1765.83,1723.28,1753.21,opposite,0.04,-13.62,-0.209,75.0,34,bear,ny,0,0,1,1,1,1,1,1
929,2022-11-30 07:00:00,2022-11-30 21:00:00,1,1755.22,1739.8,1780.92,1759.35,opposite,0.04,16.24,0.268,75.0,56,bull,london,0,1,1,1,1,0,1,1
930,2022-12-01 08:00:00,2022-12-02 01:00:00,1,1781.27,1760.02,1816.67,1803.77,timeout,0.03,67.32,1.06,75.0,64,bull,london,1,0,1,1,1,0,1,1
931,2022-12-02 16:00:00,2022-12-05 03:30:00,-1,1784.32,1806.05,1748.11,1806.4,sl,0.03,-66.44,-1.016,75.0,42,bull,ny,1,1,1,1,1,0,0,1
932,2022-12-06 21:15:00,2022-12-07 14:15:00,-1,1769.5,1787.93,1738.79,1772.02,timeout,0.04,-10.37,-0.137,87.5,64,bear,off,1,1,1,1,1,0,1,1
933,2022-12-07 23:00:00,2022-12-08 16:00:00,1,1786.88,1768.03,1818.3,1788.48,timeout,0.04,6.12,0.085,75.0,64,bull,off,1,0,1,1,1,0,1,1
934,2022-12-09 15:45:00,2022-12-12 08:45:00,1,1798.34,1778.75,1831.0,1788.52,timeout,0.04,-39.57,-0.501,75.0,64,bull,ny,1,0,1,1,1,0,1,1
935,2022-12-13 09:00:00,2022-12-13 16:00:00,1,1787.72,1771.99,1813.94,1813.61,tp,0.04,103.25,1.645,75.0,28,bear,london,1,1,1,1,1,0,0,1
936,2022-12-14 09:30:00,2022-12-14 09:45:00,-1,1807.71,1833.12,1765.35,1809.32,opposite,0.03,-5.05,-0.064,75.0,1,bull,london,1,0,1,1,1,1,0,1
937,2022-12-14 16:30:00,2022-12-14 21:45:00,1,1811.96,1792.48,1844.43,1804.81,opposite,0.04,-28.87,-0.367,75.0,21,bull,ny,1,1,0,1,0,1,1,1
938,2022-12-16 09:00:00,2022-12-16 10:45:00,1,1784.89,1763.95,1819.79,1777.52,opposite,0.03,-22.32,-0.352,75.0,7,bear,london,1,1,1,1,0,1,0,1
939,2022-12-19 03:00:00,2022-12-19 17:30:00,1,1794.95,1775.55,1827.28,1789.56,opposite,0.04,-21.84,-0.278,75.0,58,range,asia,1,0,1,1,1,1,0,1
940,2022-12-20 05:30:00,2022-12-20 15:30:00,1,1791.86,1774.03,1821.58,1803.71,opposite,0.04,47.12,0.665,75.0,40,bull,asia,1,0,1,1,1,0,1,1
941,2022-12-20 17:45:00,2022-12-21 10:45:00,1,1815.64,1794.04,1851.64,1815.45,timeout,0.03,-0.79,-0.009,75.0,64,bull,ny,1,0,1,1,1,0,1,1
942,2022-12-21 16:00:00,2022-12-22 09:00:00,1,1817.28,1798.61,1848.4,1813.61,timeout,0.04,-14.98,-0.197,87.5,64,bull,ny,1,1,1,1,1,0,1,1
943,2022-12-22 15:45:00,2022-12-23 08:45:00,-1,1807.49,1824.51,1779.12,1795.65,timeout,0.04,47.05,0.695,75.0,64,range,ny,1,0,1,1,1,1,0,1
944,2022-12-27 18:00:00,2022-12-28 10:15:00,1,1823.89,1805.36,1854.77,1805.09,sl,0.04,-75.47,-1.015,75.0,61,range,ny,1,0,1,1,1,1,0,1
945,2022-12-29 10:15:00,2022-12-30 03:15:00,1,1810.24,1793.19,1838.65,1817.04,timeout,0.04,26.92,0.399,75.0,64,bull,london,0,0,1,1,1,1,1,1
946,2022-12-30 05:30:00,2022-12-30 21:30:00,1,1818.13,1802.33,1844.46,1821.85,timeout,0.04,14.61,0.236,75.0,64,bull,asia,1,0,1,1,1,0,1,1
947,2023-01-03 10:00:00,2023-01-03 18:00:00,1,1844.18,1824.83,1876.43,1829.36,opposite,0.04,-59.55,-0.766,75.0,32,bull,london,1,0,1,1,1,0,1,1
948,2023-01-05 04:15:00,2023-01-05 16:00:00,1,1854.07,1832.27,1890.41,1832.0,sl,0.03,-66.41,-1.012,75.0,47,bull,asia,1,0,1,1,1,0,1,1
949,2023-01-06 02:45:00,2023-01-06 07:45:00,-1,1834.01,1853.87,1800.92,1837.42,opposite,0.03,-10.42,-0.171,75.0,20,bear,asia,1,0,1,0,1,1,1,1
950,2023-01-06 12:00:00,2023-01-06 15:45:00,-1,1835.49,1854.28,1804.18,1852.12,opposite,0.04,-66.77,-0.885,75.0,15,bear,london,1,1,1,0,1,0,1,1
951,2023-01-09 10:30:00,2023-01-10 03:30:00,-1,1875.08,1901.09,1831.73,1874.71,timeout,0.03,0.9,0.014,75.0,64,bull,london,1,0,1,1,1,1,0,1
952,2023-01-10 16:15:00,2023-01-11 09:15:00,1,1877.54,1858.3,1909.61,1883.34,timeout,0.04,22.92,0.301,75.0,64,bull,ny,1,0,1,1,1,0,1,1
953,2023-01-11 16:30:00,2023-01-12 09:30:00,-1,1874.1,1892.94,1842.7,1880.88,timeout,0.04,-27.42,-0.36,75.0,64,range,ny,1,1,1,1,1,0,0,1
954,2023-01-12 14:45:00,2023-01-13 07:45:00,1,1887.74,1869.77,1917.7,1893.39,timeout,0.04,22.31,0.314,75.0,64,bull,ny,1,0,1,1,1,0,1,1
955,2023-01-13 17:15:00,2023-01-16 10:15:00,1,1912.53,1891.54,1947.52,1912.12,timeout,0.03,-1.44,-0.02,75.0,64,bull,ny,1,0,1,1,1,0,1,1
956,2023-01-16 14:00:00,2023-01-17 04:15:00,1,1916.7,1896.93,1949.66,1912.12,opposite,0.03,-13.95,-0.232,75.0,43,bull,ny,1,0,1,1,1,0,1,1
957,2023-01-17 16:15:00,2023-01-17 21:45:00,1,1915.89,1897.77,1946.08,1907.66,opposite,0.04,-33.22,-0.455,75.0,22,bull,ny,1,1,1,1,0,0,1,1
958,2023-01-18 04:30:00,2023-01-18 05:15:00,1,1904.78,1886.0,1936.06,1901.91,opposite,0.04,-11.74,-0.153,75.0,3,bear,asia,1,0,1,1,1,1,0,1
959,2023-01-20 04:00:00,2023-01-20 17:30:00,1,1931.17,1911.55,1963.85,1925.69,opposite,0.03,-16.65,-0.279,75.0,54,bull,asia,1,0,1,0,1,1,1,1
960,2023-01-23 03:15:00,2023-01-23 09:00:00,1,1931.78,1912.98,1963.12,1921.81,opposite,0.04,-40.14,-0.53,87.5,23,bull,asia,1,1,1,1,1,0,1,1
961,2023-01-24 02:00:00,2023-01-24 18:00:00,1,1932.35,1913.58,1963.63,1934.39,timeout,0.04,7.88,0.109,75.0,64,bull,asia,1,0,1,1,1,0,1,1
962,2023-01-24 22:15:00,2023-01-25 05:30:00,1,1937.77,1918.36,1970.12,1931.09,opposite,0.03,-20.23,-0.344,75.0,25,bull,off,1,1,1,0,1,0,1,1
963,2023-01-25 08:30:00,2023-01-25 09:00:00,1,1932.35,1912.37,1965.65,1931.93,opposite,0.03,-1.49,-0.021,75.0,2,bull,london,0,0,1,1,1,1,1,1
964,2023-01-25 12:30:00,2023-01-25 18:30:00,-1,1925.41,1945.79,1891.46,1934.89,opposite,0.03,-28.64,-0.465,75.0,24,bear,london,1,0,1,1,1,0,1,1
965,2023-01-25 21:30:00,2023-01-26 09:45:00,1,1941.69,1922.11,1974.32,1942.67,opposite,0.03,2.71,0.05,75.0,45,bull,off,1,1,1,0,1,0,1,1
966,2023-01-26 18:15:00,2023-01-27 11:15:00,-1,1925.37,1945.92,1891.1,1928.28,timeout,0.03,-8.96,-0.142,75.0,64,bear,ny,1,0,1,1,1,0,1,1
967,2023-01-30 03:15:00,2023-01-30 19:15:00,-1,1926.49,1945.05,1895.56,1922.99,timeout,0.04,13.73,0.189,75.0,64,bear,asia,1,1,0,1,0,1,1,1
968,2023-01-31 10:00:00,2023-01-31 16:45:00,-1,1907.75,1926.46,1876.56,1926.72,sl,0.04,-76.18,-1.014,75.0,27,bear,london,1,0,1,1,1,0,1,1
969,2023-02-01 10:00:00,2023-02-01 14:30:00,-1,1923.58,1942.43,1892.17,1931.79,opposite,0.03,-24.83,-0.435,75.0,18,range,london,1,0,1,1,1,1,0,1
970,2023-02-01 19:45:00,2023-02-01 21:30:00,-1,1925.39,1942.06,1897.6,1939.02,opposite,0.04,-54.84,-0.818,75.0,7,bull,ny,1,1,1,1,1,0,0,1
971,2023-02-02 09:30:00,2023-02-02 16:45:00,1,1955.78,1931.37,1996.47,1931.07,sl,0.03,-74.34,-1.012,87.5,29,bull,london,1,0,1,1,1,1,1,1
972,2023-02-03 14:45:00,2023-02-03 17:00:00,-1,1915.03,1940.16,1873.14,1873.4,tp,0.03,124.66,1.656,75.0,9,bear,ny,1,0,1,0,1,1,1,1
973,2023-02-06 10:00:00,2023-02-06 10:30:00,-1,1878.59,1908.59,1828.59,1880.28,opposite,0.02,-3.53,-0.057,75.0,2,bear,london,1,0,1,0,1,1,1,1
974,2023-02-06 12:30:00,2023-02-07 04:00:00,-1,1872.86,1902.86,1822.86,1872.64,opposite,0.02,0.29,0.007,75.0,58,bear,london,1,1,1,1,0,0,1,1
975,2023-02-07 15:45:00,2023-02-07 18:15:00,-1,1869.64,1890.48,1834.9,1877.18,opposite,0.03,-22.84,-0.362,87.5,10,bear,ny,1,1,1,1,1,0,1,1
976,2023-02-08 09:15:00,2023-02-08 09:30:00,1,1880.11,1856.45,1919.52,1881.11,opposite,0.03,2.8,0.042,75.0,1,bull,london,1,0,1,1,1,0,1,1
977,2023-02-08 18:00:00,2023-02-09 08:00:00,-1,1875.02,1899.46,1834.3,1881.05,opposite,0.03,-18.28,-0.246,75.0,52,bull,ny,1,1,1,1,1,0,0,1
978,2023-02-09 13:15:00,2023-02-09 16:00:00,1,1882.09,1860.92,1917.37,1885.93,opposite,0.03,11.32,0.182,75.0,11,bull,ny,1,0,1,1,1,0,1,1
979,2023-02-10 12:00:00,2023-02-13 05:00:00,-1,1860.96,1885.77,1819.62,1861.28,timeout,0.03,-1.15,-0.013,87.5,64,bear,london,0,1,1,1,1,1,1,1
980,2023-02-13 07:15:00,2023-02-13 09:30:00,-1,1859.05,1879.6,1824.78,1863.85,opposite,0.03,-14.63,-0.234,75.0,9,bear,london,1,0,1,1,1,0,1,1
981,2023-02-13 12:00:00,2023-02-13 13:15:00,-1,1854.12,1873.9,1821.16,1861.85,opposite,0.03,-23.41,-0.391,75.0,5,bear,london,1,1,1,0,1,0,1,1
982,2023-02-13 15:30:00,2023-02-14 08:30:00,-1,1856.27,1875.32,1824.53,1862.01,timeout,0.03,-17.41,-0.301,75.0,64,bear,ny,0,0,1,1,1,1,1,1
983,2023-02-14 16:30:00,2023-02-15 09:30:00,-1,1847.84,1866.83,1816.18,1838.05,timeout,0.03,29.16,0.515,75.0,64,bear,ny,1,1,1,1,0,0,1,1
984,2023-02-16 03:45:00,2023-02-16 16:15:00,1,1841.66,1822.27,1873.99,1831.41,opposite,0.03,-30.98,-0.529,75.0,50,bear,asia,1,1,1,1,0,1,0,1
985,2023-02-17 07:00:00,2023-02-17 17:15:00,-1,1826.56,1845.97,1794.22,1834.51,opposite,0.03,-24.05,-0.41,75.0,41,bear,london,1,0,1,1,1,0,1,1
986,2023-02-20 06:45:00,2023-02-21 02:15:00,1,1842.89,1824.05,1874.29,1841.84,timeout,0.03,-3.35,-0.056,75.0,64,bull,asia,1,0,1,1,1,0,1,1
987,2023-02-22 05:30:00,2023-02-22 11:00:00,1,1836.22,1817.94,1866.69,1834.46,opposite,0.04,-7.32,-0.096,75.0,22,bear,asia,1,1,1,0,1,1,0,1
988,2023-02-22 15:15:00,2023-02-23 08:15:00,1,1836.8,1818.21,1867.78,1830.57,timeout,0.03,-18.9,-0.335,75.0,64,bear,ny,1,1,1,1,1,0,0,1
989,2023-02-24 10:30:00,2023-02-27 03:30:00,-1,1824.62,1842.08,1795.52,1813.73,timeout,0.04,43.28,0.624,75.0,64,bear,london,1,1,1,0,1,0,1,1
990,2023-02-28 16:15:00,2023-03-01 09:15:00,1,1815.77,1799.74,1842.49,1834.1,timeout,0.04,73.02,1.143,75.0,64,range,ny,1,0,1,1,1,1,0,1
991,2023-03-01 15:15:00,2023-03-02 08:15:00,1,1837.36,1820.56,1865.35,1832.56,timeout,0.04,-19.46,-0.285,75.0,64,bull,ny,1,0,1,1,1,0,1,1
992,2023-03-02 14:30:00,2023-03-03 07:30:00,1,1831.56,1813.39,1861.84,1839.57,timeout,0.04,31.76,0.441,75.0,64,bull,ny,1,0,1,1,1,0,1,1
993,2023-03-06 10:00:00,2023-03-07 03:00:00,1,1857.3,1842.74,1881.56,1845.11,timeout,0.04,-49.06,-0.838,87.5,64,bull,london,1,0,1,1,1,1,1,1
994,2023-03-07 09:45:00,2023-03-07 10:30:00,1,1848.76,1833.86,1873.57,1846.71,opposite,0.04,-8.46,-0.137,75.0,3,range,london,1,0,1,1,1,1,0,1
995,2023-03-08 08:15:00,2023-03-08 14:00:00,-1,1811.41,1828.08,1783.63,1815.4,opposite,0.04,-16.22,-0.239,75.0,23,bear,london,1,0,1,0,1,1,1,1
996,2023-03-08 17:15:00,2023-03-09 05:30:00,1,1821.87,1805.49,1849.17,1813.32,opposite,0.04,-34.47,-0.522,75.0,45,bear,ny,1,1,1,0,1,1,0,1
997,2023-03-09 11:00:00,2023-03-10 04:00:00,1,1816.71,1802.49,1840.43,1832.15,timeout,0.05,76.84,1.085,75.0,64,bear,london,1,1,1,1,1,0,0,1
998,2023-03-10 08:00:00,2023-03-10 16:30:00,1,1832.11,1816.75,1857.7,1857.37,tp,0.04,100.77,1.645,75.0,34,bull,london,0,0,1,1,1,1,1,1
999,2023-03-14 04:15:00,2023-03-14 19:30:00,-1,1904.86,1934.86,1854.86,1907.26,opposite,0.02,-4.94,-0.08,75.0,61,bull,asia,1,0,1,1,1,1,0,1
1000,2023-03-15 02:30:00,2023-03-15 14:45:00,-1,1901.09,1926.51,1858.7,1926.82,sl,0.03,-77.4,-1.012,75.0,49,bull,asia,1,1,1,1,1,0,0,1
1001,2023-03-15 19:15:00,2023-03-16 12:15:00,1,1926.47,1896.47,1976.47,1920.34,timeout,0.02,-12.42,-0.205,75.0,64,bull,ny,1,0,1,1,1,0,1,1
1002,2023-03-17 02:30:00,2023-03-17 18:30:00,1,1919.94,1891.2,1967.82,1959.44,timeout,0.02,78.88,1.375,75.0,64,bull,asia,1,1,1,0,1,0,1,1
1003,2023-03-20 00:45:00,2023-03-20 16:45:00,1,1977.53,1947.53,2027.53,1970.38,timeout,0.02,-14.44,-0.238,75.0,64,bull,asia,1,0,1,1,1,0,1,1
1004,2023-03-20 21:15:00,2023-03-21 09:15:00,1,1982.74,1952.74,2032.74,1975.29,opposite,0.02,-15.05,-0.248,87.5,44,bull,off,1,1,1,1,1,0,1,1
1005,2023-03-22 10:30:00,2023-03-22 17:30:00,-1,1940.99,1968.37,1895.37,1949.0,opposite,0.02,-16.15,-0.292,75.0,28,bear,london,1,0,1,0,1,1,1,1
1006,2023-03-22 20:30:00,2023-03-23 13:30:00,1,1973.39,1944.52,2021.51,1977.33,timeout,0.02,7.73,0.136,75.0,64,range,ny,1,1,1,1,1,0,0,1
1007,2023-03-23 15:45:00,2023-03-24 08:45:00,1,1984.32,1954.32,2034.32,1985.76,timeout,0.02,2.72,0.048,75.0,64,bull,ny,1,0,1,0,1,1,1,1
1008,2023-03-24 11:45:00,2023-03-24 12:00:00,-1,1994.14,2024.14,1944.14,1999.63,opposite,0.02,-11.13,-0.183,75.0,1,bull,london,1,1,1,0,1,1,0,1
1009,2023-03-24 15:00:00,2023-03-27 01:00:00,1,1999.82,1969.82,2049.82,1969.56,sl,0.02,-60.65,-1.008,75.0,32,bull,ny,1,1,1,0,1,0,1,1
1010,2023-03-27 16:15:00,2023-03-28 09:15:00,-1,1948.72,1977.65,1900.5,1956.05,timeout,0.02,-14.8,-0.253,75.0,64,bear,ny,1,0,1,1,1,0,1,1
1011,2023-03-28 11:15:00,2023-03-28 16:15:00,-1,1952.87,1979.2,1909.01,1961.25,opposite,0.02,-16.89,-0.318,87.5,20,bear,london,1,1,1,1,1,0,1,1
1012,2023-03-29 08:00:00,2023-03-29 18:00:00,-1,1965.85,1988.71,1927.75,1965.81,opposite,0.03,-0.11,0.001,75.0,40,range,london,1,1,1,1,1,0,0,1
1013,2023-03-31 10:15:00,2023-03-31 12:00:00,1,1978.09,1956.7,2013.73,1977.51,opposite,0.03,-1.94,-0.027,75.0,7,bull,london,1,0,1,0,1,1,1,1
1014,2023-04-04 10:45:00,2023-04-04 17:15:00,1,1982.53,1960.58,2019.12,2018.83,tp,0.03,108.7,1.654,75.0,26,range,london,1,0,1,1,1,1,0,1
1015,2023-04-05 02:45:00,2023-04-05 18:45:00,1,2021.95,1991.95,2071.95,2021.4,timeout,0.02,-1.24,-0.018,75.0,64,bull,asia,1,0,1,1,1,0,1,1
1016,2023-04-06 11:00:00,2023-04-10 04:00:00,1,2016.0,1993.76,2053.07,1999.76,timeout,0.03,-48.94,-0.73,75.0,64,bull,london,1,0,1,1,1,0,1,1
1017,2023-04-10 18:15:00,2023-04-11 04:30:00,-1,1988.9,2012.27,1949.93,1991.89,opposite,0.03,-9.2,-0.128,87.5,37,bear,ny,1,1,1,1,1,0,1,1
1018,2023-04-12 15:45:00,2023-04-13 08:45:00,1,2022.48,1997.81,2063.59,2015.05,timeout,0.03,-22.49,-0.301,75.0,64,bull,ny,1,1,0,1,0,1,1,1
1019,2023-04-13 10:45:00,2023-04-14 03:45:00,1,2024.86,1999.01,2067.96,2041.7,timeout,0.03,50.29,0.651,75.0,64,bull,london,1,0,1,1,0,1,1,1
1020,2023-04-14 11:15:00,2023-04-17 04:15:00,-1,2031.79,2056.06,1991.34,2000.95,timeout,0.03,92.32,1.271,75.0,64,bull,london,1,1,1,1,1,0,0,1
1021,2023-04-17 16:00:00,2023-04-18 09:00:00,-1,2000.01,2028.14,1953.14,2000.38,timeout,0.02,-0.87,-0.013,87.5,64,bear,ny,1,1,1,1,1,0,1,1
1022,2023-04-18 17:00:00,2023-04-19 05:00:00,-1,2008.13,2031.89,1968.52,2003.96,opposite,0.03,12.28,0.175,75.0,44,range,ny,1,0,1,1,1,1,0,1
1023,2023-04-19 07:00:00,2023-04-19 23:00:00,-1,2002.83,2025.13,1965.66,1994.91,timeout,0.03,23.54,0.355,75.0,64,bull,london,1,1,1,1,1,0,0,1
1024,2023-04-20 05:15:00,2023-04-20 16:15:00,-1,1992.59,2016.3,1953.07,2003.58,opposite,0.03,-33.21,-0.464,75.0,44,bear,asia,1,0,1,0,1,1,1,1
1025,2023-04-21 08:45:00,2023-04-21 15:00:00,-1,1994.66,2017.94,1955.85,1983.79,opposite,0.03,32.38,0.467,75.0,25,bear,london,1,1,1,1,0,0,1,1
1026,2023-04-21 17:00:00,2023-04-24 10:00:00,-1,1977.72,2007.72,1927.72,1979.07,timeout,0.02,-2.84,-0.045,87.5,64,bear,ny,1,0,1,1,1,1,1,1
1027,2023-04-24 13:00:00,2023-04-25 06:00:00,1,1983.85,1954.52,2032.72,1995.07,timeout,0.02,22.3,0.383,75.0,64,bear,ny,1,1,1,1,1,0,0,1
1028,2023-04-25 11:00:00,2023-04-25 21:30:00,-1,1988.61,2010.63,1951.9,1997.31,opposite,0.03,-26.31,-0.395,75.0,42,range,london,1,0,1,1,1,1,0,1
1029,2023-04-26 18:15:00,2023-04-27 11:15:00,1,1995.77,1972.08,2035.24,1997.78,timeout,0.03,5.83,0.085,75.0,64,bull,ny,1,0,1,0,1,1,1,1
1030,2023-04-27 15:45:00,2023-04-28 08:45:00,-1,1985.39,2011.05,1942.61,1985.05,timeout,0.03,0.82,0.013,75.0,64,range,ny,1,1,1,1,0,1,0,1
1031,2023-04-28 18:15:00,2023-05-01 01:30:00,1,1990.04,1968.64,2025.71,1988.87,opposite,0.03,-3.72,-0.055,75.0,25,bear,ny,1,1,1,1,1,0,0,1
1032,2023-05-02 11:45:00,2023-05-02 17:15:00,-1,1981.05,2003.68,1943.34,2003.94,sl,0.03,-68.87,-1.011,75.0,22,bear,london,1,0,1,0,1,1,1,1
1033,2023-05-03 21:00:00,2023-05-04 01:00:00,1,2025.76,2006.18,2058.4,2058.06,tp,0.03,96.68,1.649,75.0,12,bull,off,1,0,1,1,1,0,1,1
1034,2023-05-04 11:30:00,2023-05-04 17:15:00,-1,2033.75,2061.48,1987.53,2055.16,opposite,0.02,-42.95,-0.772,75.0,23,bull,london,1,1,1,1,1,0,0,1
1035,2023-05-05 05:30:00,2023-05-05 15:30:00,1,2047.89,2020.93,2092.81,2020.63,sl,0.02,-54.65,-1.011,75.0,40,bull,asia,1,0,1,0,1,1,1,1
1036,2023-05-08 17:00:00,2023-05-09 04:45:00,-1,2024.37,2046.59,1987.35,2023.09,opposite,0.03,3.63,0.058,87.5,43,bear,ny,1,0,1,1,1,1,1,1
1037,2023-05-10 15:45:00,2023-05-11 08:45:00,1,2045.82,2021.0,2087.18,2031.92,timeout,0.03,-41.89,-0.56,75.0,64,bull,ny,1,1,0,1,0,1,1,1
1038,2023-05-11 15:00:00,2023-05-11 17:45:00,1,2036.55,2009.46,2081.7,2020.98,opposite,0.02,-31.28,-0.575,87.5,11,bull,ny,1,1,1,1,1,0,1,1
1039,2023-05-12 04:45:00,2023-05-12 20:45:00,-1,2011.67,2036.41,1970.44,2014.77,timeout,0.03,-9.5,-0.125,87.5,64,bear,asia,1,0,1,1,1,1,1,1
1040,2023-05-15 14:30:00,2023-05-16 06:30:00,-1,2012.65,2032.62,1979.36,2017.09,opposite,0.03,-13.54,-0.222,75.0,60,bear,ny,1,0,1,1,1,0,1,1
1041,2023-05-16 16:00:00,2023-05-16 19:30:00,1,2011.91,1991.55,2045.84,1991.28,sl,0.03,-62.1,-1.013,75.0,14,bear,ny,1,0,1,1,1,1,0,1
1042,2023-05-17 09:45:00,2023-05-18 02:45:00,-1,1988.44,2009.35,1953.59,1983.02,timeout,0.03,16.06,0.259,75.0,64,bear,london,1,0,1,1,1,0,1,1
1043,2023-05-18 06:45:00,2023-05-18 18:15:00,-1,1981.98,1999.89,1952.14,1952.42,tp,0.04,117.98,1.651,75.0,46,bear,asia,1,0,1,0,1,1,1,1
1044,2023-05-19 17:00:00,2023-05-19 18:15:00,-1,1959.61,1977.07,1930.53,1977.35,sl,0.04,-71.23,-1.016,75.0,5,bear,ny,1,1,1,0,1,0,1,1
1045,2023-05-22 15:00:00,2023-05-23 08:00:00,-1,1972.76,1994.3,1936.86,1961.99,timeout,0.03,32.11,0.5,75.0,64,range,ny,1,1,1,1,1,0,0,1
1046,2023-05-23 12:15:00,2023-05-24 05:15:00,-1,1958.85,1978.08,1926.81,1974.88,timeout,0.03,-48.27,-0.833,75.0,64,bear,london,1,0,1,1,1,0,1,1
1047,2023-05-24 10:30:00,2023-05-25 03:30:00,-1,1975.8,1994.94,1943.91,1958.17,timeout,0.03,52.68,0.921,75.0,64,range,london,1,0,1,1,1,1,0,1
1048,2023-05-25 16:00:00,2023-05-26 09:00:00,-1,1948.45,1973.95,1905.94,1949.06,timeout,0.03,-2.05,-0.024,87.5,64,bear,ny,1,1,1,1,1,0,1,1
1049,2023-05-26 16:00:00,2023-05-29 09:00:00,-1,1948.6,1975.32,1904.06,1948.35,timeout,0.02,0.35,0.009,75.0,64,bear,ny,1,0,1,1,1,0,1,1
1050,2023-05-29 11:30:00,2023-05-29 16:15:00,-1,1944.0,1964.09,1910.51,1948.0,opposite,0.03,-12.23,-0.199,75.0,19,bear,london,1,1,1,0,1,0,1,1
1051,2023-05-30 03:15:00,2023-05-30 12:30:00,-1,1941.09,1957.71,1913.38,1948.01,opposite,0.04,-27.99,-0.417,75.0,37,bear,asia,1,0,1,1,1,0,1,1
1052,2023-05-30 19:45:00,2023-05-31 12:45:00,1,1960.15,1940.23,1993.34,1958.34,timeout,0.03,-5.65,-0.091,75.0,64,bull,ny,1,0,1,1,1,0,1,1
1053,2023-06-02 05:30:00,2023-06-02 16:15:00,1,1979.63,1960.35,2011.76,1975.83,opposite,0.03,-11.62,-0.197,87.5,43,bull,asia,1,0,1,1,1,1,1,1
1054,2023-06-05 04:15:00,2023-06-05 20:15:00,-1,1946.19,1966.02,1913.14,1958.45,timeout,0.03,-36.99,-0.618,75.0,64,bear,asia,1,0,1,1,1,0,1,1
1055,2023-06-06 05:30:00,2023-06-06 10:15:00,1,1960.94,1939.96,1995.93,1957.12,opposite,0.03,-11.67,-0.182,75.0,19,range,asia,1,0,1,1,1,1,0,1
1056,2023-06-07 06:30:00,2023-06-07 12:30:00,1,1963.96,1946.54,1993.0,1962.13,opposite,0.04,-7.62,-0.105,75.0,24,bull,asia,1,0,1,0,1,1,1,1
1057,2023-06-08 09:45:00,2023-06-08 15:45:00,-1,1944.54,1964.19,1911.8,1959.68,opposite,0.03,-45.63,-0.771,87.5,24,bear,london,1,0,1,1,1,1,1,1
1058,2023-06-09 14:15:00,2023-06-09 17:00:00,1,1966.58,1947.85,1997.8,1963.35,opposite,0.03,-9.91,-0.173,75.0,11,bull,ny,1,1,1,0,1,0,1,1
1059,2023-06-13 04:00:00,2023-06-13 16:30:00,1,1959.24,1942.61,1986.94,1954.96,opposite,0.04,-17.4,-0.257,75.0,50,bear,asia,1,1,1,1,1,0,0,1
1060,2023-06-13 22:15:00,2023-06-14 15:15:00,-1,1941.12,1957.48,1913.85,1949.14,timeout,0.04,-32.38,-0.491,75.0,64,bear,off,1,0,1,1,1,0,1,1
1061,2023-06-14 21:45:00,2023-06-15 14:45:00,-1,1949.72,1967.73,1919.71,1928.84,timeout,0.03,62.43,1.16,75.0,64,bear,off,1,0,1,1,1,0,1,1
1062,2023-06-16 05:00:00,2023-06-16 21:00:00,1,1958.31,1938.81,1990.8,1958.93,timeout,0.03,1.66,0.032,87.5,64,bull,asia,1,0,1,1,1,1,1,1
1063,2023-06-19 11:45:00,2023-06-20 05:15:00,1,1956.71,1940.38,1983.91,1949.57,opposite,0.04,-28.83,-0.437,87.5,56,bull,london,1,0,1,1,1,1,1,1
1064,2023-06-20 08:45:00,2023-06-20 13:30:00,-1,1948.53,1963.39,1923.76,1951.84,opposite,0.04,-13.55,-0.223,75.0,19,bear,london,0,0,1,1,1,1,1,1
1065,2023-06-20 15:45:00,2023-06-21 08:45:00,-1,1944.43,1960.37,1917.86,1935.72,timeout,0.04,34.55,0.546,75.0,64,bear,ny,1,1,0,1,0,1,1,1
1066,2023-06-21 10:45:00,2023-06-22 03:45:00,-1,1934.7,1951.56,1906.61,1932.67,timeout,0.04,7.86,0.121,75.0,64,bear,london,1,0,1,0,1,1,1,1
