id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,score_in,bars_held,regime,session,c_bos,c_choch,c_ob,c_fvg,c_retest,c_rsi_div,c_regime,c_news_ok
106,2020-07-10 21:00:00,2020-07-13 22:00:00,-1,1799.2905737564356,1818.7794821409452,1766.809059782253,1802.5381116609221,timeout,0.05,-16.587689522432676,-0.16663518758535384,75.0,24,bull,off,1,1,1,0,1,1,0,1
107,2020-07-15 11:00:00,2020-07-15 16:00:00,1,1812.799977565166,1792.5859891367315,1846.4899582792236,1803.6595875473818,opposite,0.05,-46.05195008892142,-0.45218142130361216,75.0,5,bull,london,1,1,0,1,0,1,1,1
108,2020-07-17 20:00:00,2020-07-20 21:00:00,1,1811.2315407129618,1795.7488189867875,1837.0360769232525,1817.3461015996083,timeout,0.06,36.26736531987952,0.3949280362192146,75.0,24,bull,ny,1,1,1,0,1,0,1,1
109,2020-07-23 15:00:00,2020-07-24 16:00:00,1,1872.2231057751558,1847.8544450959266,1912.8375402405375,1901.647624619635,timeout,0.04,117.41807537791712,1.2074737808450644,75.0,24,bull,ny,1,0,1,1,1,0,1,1
110,2020-07-27 15:00:00,2020-07-28 04:00:00,1,1932.1727562551007,1904.0451472996504,1979.0521045141847,1978.762346694802,tp,0.03,139.55877131910418,1.6563651220227036,75.0,12,bull,ny,1,0,1,1,1,0,1,1
111,2020-08-07 07:00:00,2020-08-07 17:00:00,1,2060.1800948691784,2030.1800948691784,2110.1800948691784,2029.8812364646433,sl,0.03,-91.1065752136055,-1.009961946817839,75.0,10,bull,london,1,0,1,0,1,1,1,1
112,2020-08-14 21:00:00,2020-08-17 16:00:00,-1,1942.6637135787237,1972.6637135787237,1892.6637135787237,1973.0092759044285,sl,0.03,-91.24668697711441,-1.01151874419016,75.0,18,bear,off,1,1,1,0,1,0,1,1
113,2020-08-26 17:00:00,2020-08-27 18:00:00,1,1938.7886446226883,1908.7886446226883,1988.7886446226883,1928.5475191570688,timeout,0.03,-30.93337639685838,-0.34137084885398206,75.0,24,bear,ny,1,0,1,1,1,1,0,1
114,2020-09-03 11:00:00,2020-09-04 12:00:00,-1,1935.5775140508613,1965.5775140508613,1885.5775140508613,1939.3155198042327,timeout,0.03,-11.424017260114361,-0.12460019177904845,75.0,24,bear,london,1,0,1,1,1,0,1,1
115,2020-09-09 16:00:00,2020-09-09 17:00:00,1,1947.7033975111683,1917.7033975111683,1997.7033975111683,1945.3394102596249,opposite,0.03,-7.301961754630346,-0.0787995750514483,75.0,1,range,ny,1,1,1,1,0,1,0,1
116,2020-09-10 15:00:00,2020-09-11 16:00:00,1,1956.4840339597065,1926.4840339597065,2006.4840339597065,1951.2480885680682,timeout,0.03,-15.917836174914974,-0.17453151305461082,75.0,24,bull,ny,1,0,1,0,1,1,1,1
117,2020-09-15 16:00:00,2020-09-15 20:00:00,1,1956.4466231912143,1928.3628447167919,2003.252920648585,1954.1803957446764,opposite,0.03,-7.008682339613606,-0.08069524720834344,75.0,4,bull,ny,1,0,1,1,1,0,1,1
118,2020-09-18 21:00:00,2020-09-21 15:00:00,1,1951.83330232216,1926.1762003849376,1994.5951388841975,1925.8457642933763,sl,0.04,-104.2301521151351,-1.0128789327948964,75.0,17,bull,off,1,1,1,0,1,0,1,1
119,2020-09-28 14:00:00,2020-09-29 15:00:00,-1,1864.9032618398444,1893.1437376129375,1817.8358022180228,1884.3684763449253,timeout,0.03,-58.60564351524268,-0.689266521622378,75.0,24,bear,ny,1,0,1,1,1,0,1,1
120,2020-10-09 04:00:00,2020-10-12 05:00:00,1,1906.7817836783977,1879.6254609014059,1952.0423216400507,1927.1390856003234,timeout,0.04,81.14920768770273,0.7496339651395435,87.5,24,bull,asia,1,1,1,1,0,1,1,1
121,2020-10-16 20:00:00,2020-10-19 21:00:00,-1,1901.6570571385116,1920.8314746165947,1869.6996946750396,1903.3096817088326,timeout,0.05,-8.613122851604976,-0.0861890366270574,75.0,24,bear,ny,1,0,1,0,1,1,1,1
122,2020-10-21 09:00:00,2020-10-22 10:00:00,1,1917.9232640741968,1895.7076760528569,1954.9492441097634,1918.91692304094,timeout,0.04,3.6946358669726767,0.044728006559568684,75.0,24,bull,london,1,1,1,0,1,0,1,1
123,2020-10-22 22:00:00,2020-10-23 23:00:00,-1,1904.7493984179298,1925.6085124159827,1869.984208421175,1901.7467738953778,timeout,0.05,14.663122612759844,0.14394784566747443,75.0,24,bear,off,1,1,1,1,0,0,1,1
124,2020-10-27 10:00:00,2020-10-28 11:00:00,1,1901.550310715734,1883.0077602782483,1932.4545614448768,1899.5687428430724,timeout,0.05,-10.257839363307857,-0.10686598261346096,75.0,24,range,london,1,1,1,1,1,0,0,1
125,2020-11-06 15:00:00,2020-11-09 14:00:00,1,1958.9274184043409,1929.1543754957484,2008.549156585328,1928.861787287111,sl,0.03,-90.40689335168982,-1.0098272860297053,75.0,22,bull,ny,1,0,1,1,1,0,1,1
126,2020-11-13 17:00:00,2020-11-16 15:00:00,1,1892.1251931025581,1862.1251931025581,1942.1251931025581,1885.7132509368246,opposite,0.03,-19.445826497200606,-0.21373140552445116,75.0,21,bear,ny,1,1,1,1,1,0,0,1
127,2020-11-19 12:00:00,2020-11-20 13:00:00,-1,1858.6446103117923,1884.1207392116535,1816.1843954786905,1866.2747839562953,timeout,0.04,-30.8006945780119,-0.2995028669581181,75.0,24,bear,london,1,0,1,1,1,0,1,1
128,2020-11-27 18:00:00,2020-11-30 22:00:00,-1,1784.3163337637,1814.3163337637,1734.3163337637,1776.8446014280244,timeout,0.03,22.20519700702679,0.24905774452251989,75.0,24,bear,ny,1,0,1,1,1,0,1,1
129,2020-12-07 12:00:00,2020-12-07 17:00:00,-1,1831.3583431236575,1860.5756210134582,1782.6628799739897,1860.8361488214437,sl,0.03,-88.64341709335845,-1.0089169089936472,75.0,5,bull,london,1,0,1,1,1,1,0,1
130,2020-12-09 18:00:00,2020-12-10 19:00:00,-1,1842.6633441143044,1872.6633441143044,1792.6633441143044,1830.9994433663758,timeout,0.03,34.78170224378599,0.38879669159762215,75.0,24,bull,ny,1,1,1,1,1,0,0,1
131,2020-12-11 19:00:00,2020-12-14 20:00:00,1,1842.2546173244193,1815.8076899957132,1886.3328295389294,1827.3575335809544,timeout,0.04,-59.86833497385968,-0.563282212648396,75.0,24,bull,ny,1,0,1,0,1,1,1,1
132,2020-12-16 11:00:00,2020-12-17 12:00:00,1,1865.2310334673925,1838.5596071642753,1909.6834106392544,1874.625612806703,timeout,0.04,37.29831735724176,0.3522338562828363,75.0,24,bull,london,1,0,1,1,1,0,1,1
133,2020-12-21 14:00:00,2020-12-22 15:00:00,-1,1879.237902952751,1909.237902952751,1829.237902952751,1878.9965531722737,timeout,0.03,0.5140493414319645,0.008044992682577383,75.0,24,bull,ny,1,0,1,1,1,1,0,1
134,2020-12-30 18:00:00,2020-12-31 19:00:00,1,1887.0584720082338,1865.3709322714335,1923.204371569568,1894.0446386604806,timeout,0.04,27.664666608987062,0.3221281314999667,87.5,24,bull,ny,1,1,1,0,1,1,1,1
135,2021-01-06 14:00:00,2021-01-06 17:00:00,1,1934.2815490063665,1905.5336606780504,1982.1946962202264,1905.2815458764167,sl,0.03,-87.21000938984953,-1.008769854632607,75.0,3,bull,ny,1,0,1,1,1,0,1,1
136,2021-01-07 12:00:00,2021-01-08 10:00:00,1,1912.2855395409165,1882.2855395409165,1962.2855395409165,1882.0180753938228,sl,0.03,-91.0123924412812,-1.008915471569791,75.0,21,bull,london,1,0,1,0,1,1,1,1
137,2021-01-12 21:00:00,2021-01-13 22:00:00,-1,1853.9446618067373,1883.9446618067373,1803.9446618067373,1849.0991143816111,timeout,0.03,14.326642275378424,0.16151824750420474,75.0,24,bear,off,1,0,1,1,1,0,1,1
138,2021-01-19 15:00:00,2021-01-19 16:00:00,1,1840.32807145268,1816.1773261512042,1880.5793136218063,1835.6106369543168,opposite,0.04,-19.149737993452874,-0.19533287438855745,75.0,1,bear,ny,1,1,1,0,1,1,0,1
139,2021-01-20 15:00:00,2021-01-21 16:00:00,1,1849.2117991096954,1824.4790549800505,1890.4330393257703,1863.9195473762977,timeout,0.04,58.55099306640906,0.594667061184423,75.0,24,bear,ny,1,0,1,1,1,1,0,1
140,2021-01-26 12:00:00,2021-01-27 13:00:00,-1,1848.9624995057763,1873.688165777346,1807.753055719827,1841.7051131626822,timeout,0.04,28.749545372376556,0.29351631067830497,75.0,24,bear,london,1,0,1,1,1,0,1,1
141,2021-01-28 01:00:00,2021-01-29 02:00:00,-1,1839.7156524937986,1865.8716723254056,1796.122286107787,1840.8381498409597,timeout,0.04,-4.7699893886440625,-0.042915449460112005,75.0,24,bear,asia,1,0,1,1,1,0,1,1
142,2021-01-29 17:00:00,2021-02-01 18:00:00,1,1858.7736744871106,1828.7736744871106,1908.7736744871106,1862.3050612424165,timeout,0.03,10.384160265917707,0.11771289184353009,75.0,24,bull,ny,1,1,1,0,1,0,1,1
143,2021-02-12 19:00:00,2021-02-16 01:00:00,1,1819.9171232651743,1793.9769496131241,1863.1507460185912,1818.4183737574297,timeout,0.04,-6.274998030978423,-0.0577771578497569,75.0,24,bear,ny,1,0,1,1,1,1,0,1
144,2021-02-16 18:00:00,2021-02-17 19:00:00,-1,1796.3850745880072,1826.3850745880072,1746.3850745880072,1776.147361413846,timeout,0.03,60.503139522483515,0.6745904391387058,75.0,24,bear,ny,1,0,1,1,1,0,1,1
145,2021-02-18 16:00:00,2021-02-19 17:00:00,-1,1775.5076247051281,1802.7826059776623,1730.0493225842379,1786.1301671902904,timeout,0.03,-32.07762745548685,-0.3894610368022192,75.0,24,bear,ny,1,0,1,0,1,1,1,1
146,2021-02-24 19:00:00,2021-02-25 20:00:00,-1,1798.036654144621,1827.6697852229354,1748.6481023474305,1778.6651961866467,timeout,0.03,57.904373873923106,0.6537094546904116,87.5,24,bear,ny,1,1,1,1,1,0,1,1
147,2021-02-26 20:00:00,2021-03-01 09:00:00,-1,1729.4375158130981,1759.4375158130981,1679.4375158130981,1759.697427127256,sl,0.03,-90.98973394247396,-1.008663710471933,75.0,12,bear,ny,1,0,1,1,1,0,1,1
148,2021-03-04 22:00:00,2021-03-05 23:00:00,-1,1697.0156425048401,1727.0156425048401,1647.0156425048401,1701.1002653143928,timeout,0.03,-12.463868428658053,-0.13615409365175613,87.5,24,bear,off,1,0,1,1,1,1,1,1
149,2021-03-08 15:00:00,2021-03-09 16:00:00,-1,1693.5420429319413,1722.7884593175318,1644.7980156226238,1718.0502025880276,timeout,0.03,-73.73447896825878,-0.837988467816566,75.0,24,bear,ny,1,0,1,1,1,0,1,1
150,2021-03-15 05:00:00,2021-03-16 06:00:00,1,1728.0979477540773,1701.922745178163,1771.7232853806008,1733.8457516724004,timeout,0.04,22.71121567329257,0.21958966321858114,75.0,24,range,asia,1,1,1,1,1,0,0,1
151,2021-03-17 21:00:00,2021-03-17 22:00:00,-1,1744.922100364542,1774.4553589933812,1695.7000026498101,1744.8034552208414,opposite,0.03,0.1459354311018978,0.0040173400839952035,75.0,1,bull,off,1,0,1,1,1,1,0,1
152,2021-03-19 12:00:00,2021-03-22 13:00:00,1,1737.263606803595,1712.287165102716,1778.8910096383934,1735.978577712981,timeout,0.04,-5.420116362455956,-0.05144964627082042,87.5,24,bull,london,1,1,1,1,1,0,1,1
153,2021-03-26 19:00:00,2021-03-29 16:00:00,1,1732.1557572144122,1712.859714950543,1764.315827654194,1712.5634350139837,sl,0.05,-98.31161100214248,-1.0153544406934747,75.0,19,bear,ny,1,0,1,1,1,1,0,1
154,2021-04-08 12:00:00,2021-04-09 13:00:00,1,1743.52850894961,1727.0418395310533,1771.0062913138715,1745.276043672876,timeout,0.06,10.065208339595827,0.10599683167656673,75.0,24,bull,london,1,0,1,1,1,0,1,1
155,2021-04-13 18:00:00,2021-04-14 19:00:00,1,1744.0566463317502,1721.558452006961,1781.5536368730654,1736.2160231589046,timeout,0.04,-31.642492691382618,-0.3485001089268133,75.0,24,bull,ny,1,0,1,1,1,0,1,1
156,2021-04-23 22:00:00,2021-04-26 23:00:00,-1,1776.1322122725976,1798.4458932620785,1738.942743956796,1781.6816889368597,timeout,0.04,-22.477906657048408,-0.24870287725625542,75.0,24,bull,off,1,1,1,1,0,1,0,1
157,2021-04-29 06:00:00,2021-04-29 16:00:00,1,1784.8932569940528,1766.5802618006614,1815.414915649705,1766.2935106196499,sl,0.05,-93.34873187201455,-1.0156583441421465,87.5,10,bull,asia,1,1,1,1,1,0,1,1
158,2021-04-30 05:00:00,2021-05-03 06:00:00,-1,1767.3433607550173,1797.3433607550173,1717.3433607550173,1775.0927495564413,timeout,0.03,-23.458166404271843,-0.2583129600474649,75.0,24,bear,asia,0,1,1,1,1,0,1,1
159,2021-05-12 17:00:00,2021-05-13 18:00:00,1,1827.477946407973,1804.1953112487847,1866.2823383399532,1824.9714256654543,timeout,0.04,-10.30608297007464,-0.10765623072221242,75.0,24,bull,ny,1,0,1,0,1,1,1,1
160,2021-05-14 10:00:00,2021-05-17 11:00:00,1,1833.5796876474571,1810.0058678956084,1872.8693872338717,1852.8051142073284,timeout,0.04,76.62170623948506,0.8155414252865629,75.0,24,bull,london,1,1,1,1,0,0,1,1
161,2021-05-20 21:00:00,2021-05-21 22:00:00,1,1874.9216348019538,1844.9216348019538,1924.9216348019538,1879.3019089571699,timeout,0.03,12.930822465648168,0.1460091385072019,75.0,24,bull,off,1,0,1,1,1,0,1,1
162,2021-05-25 10:00:00,2021-05-26 10:00:00,-1,1882.8271638794993,1908.2125147420102,1840.5182457753144,1908.5160582209933,sl,0.04,-103.03557736597602,-1.0119574269675105,75.0,23,bull,london,1,0,1,1,1,1,0,1
163,2021-05-28 20:00:00,2021-06-01 02:00:00,1,1902.4948560488776,1881.9707780371505,1936.7016527350895,1907.784741265944,timeout,0.04,20.87954086826514,0.2577404555782588,75.0,24,bull,ny,1,1,0,1,0,1,1,1
164,2021-06-02 18:00:00,2021-06-03 15:00:00,1,1905.800439182795,1886.6064788783353,1937.7903730235607,1886.3032066507287,sl,0.05,-97.83616266033081,-1.015800398812753,87.5,20,bull,ny,1,0,1,1,1,1,1,1
165,2021-06-04 10:00:00,2021-06-07 11:00:00,-1,1870.8967082370732,1900.1681812639706,1822.110919858911,1884.9788155614183,timeout,0.03,-42.456321973035266,-0.4810863912248321,75.0,24,bear,london,1,0,1,0,1,1,1,1
166,2021-06-10 05:00:00,2021-06-11 06:00:00,-1,1886.7965106837687,1905.0160966081594,1856.4305341431175,1899.2502404593126,timeout,0.05,-62.61864887771968,-0.6835352805066793,75.0,24,bear,asia,1,1,1,0,1,0,1,1
167,2021-06-15 21:00:00,2021-06-16 22:00:00,-1,1857.180520187118,1877.3960054102492,1823.4880448152326,1828.5860719068328,timeout,0.04,114.09779312114071,1.4144824111155336,75.0,24,bear,off,1,0,1,1,1,0,1,1
168,2021-06-23 18:00:00,2021-06-24 19:00:00,1,1787.0232102837301,1759.7932147278666,1832.4065362101692,1776.4685620259456,timeout,0.03,-31.873944773353475,-0.38761108998828775,75.0,24,bear,ny,1,1,1,1,1,0,0,1
169,2021-06-28 06:00:00,2021-06-29 07:00:00,-1,1778.870490425177,1801.1806053387475,1741.6869655692262,1774.8525715628273,timeout,0.04,15.791675449398754,0.18009404603764387,87.5,24,bear,asia,1,1,1,1,1,0,1,1
170,2021-07-06 20:00:00,2021-07-07 21:00:00,1,1795.7184493218824,1774.504083279629,1831.0757260589717,1803.6564060177298,timeout,0.04,31.471826783389336,0.3741783600809472,75.0,24,bull,ny,1,0,1,1,1,0,1,1
171,2021-07-08 15:00:00,2021-07-09 16:00:00,1,1813.8337407930037,1792.0806462237788,1850.0888984083786,1803.514111975409,timeout,0.04,-41.558515270379104,-0.47439819584080795,75.0,24,bull,ny,1,0,1,1,1,0,1,1
172,2021-07-12 05:00:00,2021-07-12 22:00:00,1,1805.5800884176085,1785.1192348359343,1839.6815110537323,1806.0306317995532,opposite,0.04,1.5221735277789048,0.022019774499938565,75.0,17,bull,asia,1,0,1,1,1,0,1,1
173,2021-07-14 17:00:00,2021-07-15 17:00:00,1,1820.858262410463,1797.1622733410913,1860.3515775260828,1820.7904885161015,opposite,0.04,-0.551095577446431,-0.0028601420334553097,75.0,23,bull,ny,1,0,1,1,1,0,1,1
174,2021-07-16 18:00:00,2021-07-19 19:00:00,-1,1812.425397293718,1836.3700297950397,1772.517676458182,1809.115338335384,timeout,0.04,12.960235833336556,0.13823803552430552,75.0,24,bull,ny,1,1,1,1,1,0,0,1
175,2021-07-20 20:00:00,2021-07-21 21:00:00,-1,1809.6409924104642,1835.3604053346735,1766.7753042034485,1804.5495049197566,timeout,0.03,15.064462472122647,0.19796281920241662,75.0,24,range,ny,1,1,1,1,1,0,0,1
176,2021-07-27 06:00:00,2021-07-28 07:00:00,-1,1798.9883834299974,1816.4137750338343,1769.9460640902691,1805.1671291304094,timeout,0.05,-31.243728502060186,-0.3545828892047122,75.0,24,bear,asia,1,1,1,0,1,0,1,1
177,2021-07-28 16:00:00,2021-07-28 22:00:00,-1,1794.8835049388526,1811.9431158682546,1766.4508200565162,1809.1272430514034,opposite,0.05,-71.56869056275387,-0.8349392123592875,75.0,6,bear,ny,1,1,1,0,1,0,1,1
178,2021-08-04 18:00:00,2021-08-05 19:00:00,1,1811.4465985152983,1785.5209993199549,1854.6559305075375,1806.6377368224487,timeout,0.03,-14.636585078548896,-0.18548700288915054,87.5,24,bull,ny,1,1,1,1,1,0,1,1
179,2021-08-06 16:00:00,2021-08-09 01:00:00,-1,1763.3636076609994,1793.3636076609994,1713.3636076609994,1713.6935321326507,tp,0.03,148.80022658504595,1.6556691842782887,75.0,8,bear,ny,1,0,1,1,1,0,1,1
180,2021-08-10 18:00:00,2021-08-11 19:00:00,-1,1731.1807846784425,1761.1807846784425,1681.1807846784425,1750.1099593441522,timeout,0.03,-56.99752399712926,-0.6309724888569918,75.0,24,bear,ny,1,0,1,1,1,0,1,1
181,2021-08-17 21:00:00,2021-08-18 22:00:00,-1,1782.776876376431,1803.8162496133184,1747.7112543149515,1786.7619733588501,timeout,0.04,-16.220387929676946,-0.1894113925139329,75.0,24,range,off,1,0,1,1,1,1,0,1
182,2021-08-23 06:00:00,2021-08-24 07:00:00,-1,1786.69828964341,1806.9270058841544,1752.9837625755024,1802.2387709011912,timeout,0.04,-62.441925031125066,-0.7682386303130694,75.0,24,bull,asia,1,1,1,0,1,1,0,1
183,2021-08-27 11:00:00,2021-08-30 12:00:00,1,1797.4557863285042,1777.0824598170968,1831.4113305141834,1815.658139169921,timeout,0.04,72.52941136566707,0.8934403928207268,87.5,24,bull,london,1,1,1,1,1,0,1,1
184,2021-09-01 18:00:00,2021-09-02 19:00:00,1,1815.7374321416144,1792.2145499100839,1854.942235860832,1808.8428768586691,timeout,0.04,-27.858221131780997,-0.29309993626987,75.0,24,bull,ny,1,0,1,0,1,1,1,1
185,2021-09-08 19:00:00,2021-09-09 20:00:00,-1,1790.6866362241672,1811.354686226257,1756.2398862206842,1797.1598366547362,timeout,0.04,-26.172801722276095,-0.31319841155379946,75.0,24,range,ny,1,0,1,1,1,1,0,1
186,2021-09-14 17:00:00,2021-09-15 18:00:00,1,1804.586253214707,1781.6778511060868,1842.766923395741,1793.7029465059088,timeout,0.04,-43.81322683519309,-0.47507925944354495,75.0,24,range,ny,1,0,1,1,1,1,0,1
187,2021-09-17 22:00:00,2021-09-20 23:00:00,-1,1751.3235807982226,1770.4431419547097,1719.4576455374106,1765.1014439980204,timeout,0.05,-69.2393159989891,-0.7206160793666049,75.0,24,bear,off,1,0,1,1,1,0,1,1
188,2021-09-28 11:00:00,2021-09-29 12:00:00,-1,1742.6142388351375,1763.612951790731,1707.6163839091482,1743.0047783372543,timeout,0.04,-1.8421580084671223,-0.018598258995332982,75.0,24,bear,london,1,0,1,1,1,0,1,1
189,2021-09-29 20:00:00,2021-09-30 17:00:00,-1,1722.7163872536623,1743.8777060736757,1687.44752255364,1744.1714964773955,sl,0.04,-86.10043689493276,-1.013883369284244,75.0,20,bear,ny,1,0,1,1,1,0,1,1
190,2021-10-04 18:00:00,2021-10-05 19:00:00,1,1765.8083319822779,1741.1370388773576,1806.9271538238118,1759.5270314291322,timeout,0.04,-25.405202212582736,-0.2545995674581391,75.0,24,range,ny,1,0,1,1,1,1,0,1
191,2021-10-07 05:00:00,2021-10-08 06:00:00,1,1759.1752993065252,1739.8075071598762,1791.4549528842736,1758.9463860013161,timeout,0.04,-1.195653220836248,-0.011819277255547612,75.0,24,bull,asia,1,1,1,0,1,0,1,1
192,2021-10-08 17:00:00,2021-10-11 04:00:00,1,1759.278030149391,1732.4686696890153,1803.9602975833507,1759.7320630435875,opposite,0.03,1.1520986825892487,0.01693561078666824,87.5,10,bull,ny,1,1,1,1,1,0,1,1
193,2021-10-12 11:00:00,2021-10-13 12:00:00,1,1757.9576359473483,1737.2462523858476,1792.4766085498497,1767.4013368455076,timeout,0.04,37.494803592637,0.4559666847034612,75.0,24,bull,london,1,0,1,1,1,0,1,1
194,2021-10-13 20:00:00,2021-10-14 21:00:00,1,1792.1417760236004,1762.1417760236004,1842.1417760236004,1798.4348805339996,timeout,0.03,18.669313531197567,0.20977015034663965,75.0,24,bull,ny,1,0,1,1,0,1,1,1
195,2021-10-20 17:00:00,2021-10-21 18:00:00,1,1782.8118478577217,1761.3052955997164,1818.6561016210637,1782.1749466320807,timeout,0.04,-2.8276049025637624,-0.029614287683134784,75.0,24,bull,ny,1,1,1,0,1,0,1,1
196,2021-10-22 12:00:00,2021-10-25 13:00:00,1,1793.4037073883992,1773.8500335723768,1825.9931637484367,1799.5078078321665,timeout,0.04,24.13640177506906,0.3121715387706593,75.0,24,bull,london,1,0,1,1,1,0,1,1
197,2021-10-28 14:00:00,2021-10-29 15:00:00,1,1802.2488257999971,1781.137500751435,1837.4343675476007,1780.8188911149243,sl,0.04,-85.99973874029118,-1.01509188247435,75.0,24,bull,ny,1,1,1,0,1,0,1,1
198,2021-11-10 18:00:00,2021-11-11 19:00:00,1,1855.181230268589,1825.181230268589,1905.181230268589,1862.0245682038158,timeout,0.03,20.32001380568048,0.22811126450756092,87.5,24,bull,ny,1,0,1,1,1,1,1,1
199,2021-11-12 22:00:00,2021-11-15 23:00:00,1,1866.1525399511197,1842.7109303035588,1905.2218893637214,1862.4304640974656,timeout,0.04,-15.16830341461653,-0.158780728355035,75.0,24,bull,off,1,0,1,1,1,0,1,1
200,2021-11-19 12:00:00,2021-11-22 13:00:00,-1,1859.4041451918201,1880.2553553033854,1824.6521283392112,1842.924231412707,timeout,0.04,65.6396551164523,0.7903576670580088,87.5,24,bull,london,1,1,1,1,1,1,0,1
201,2021-11-29 01:00:00,2021-11-30 02:00:00,-1,1795.1398072608558,1823.0764506476655,1748.5787349495063,1785.3518441895517,timeout,0.03,29.153889213912443,0.3503628884751968,87.5,24,bear,asia,1,1,1,1,1,0,1,1
202,2021-11-30 19:00:00,2021-11-30 20:00:00,1,1774.6381294035432,1744.6381294035432,1824.6381294035432,1776.3089411589003,opposite,0.03,4.802435266071407,0.055693725178571185,87.5,1,bear,ny,1,1,1,1,1,1,0,1
203,2021-12-07 17:00:00,2021-12-08 18:00:00,-1,1782.180296534216,1804.905411488111,1744.3051049443911,1782.9379200024307,timeout,0.04,-3.3104938728586424,-0.033338597835555,75.0,24,bear,ny,1,0,1,0,1,1,1,1
204,2021-12-13 16:00:00,2021-12-14 16:00:00,1,1789.1983908437865,1770.439058132577,1820.463945362469,1770.1053684746107,sl,0.05,-95.8151118458787,-1.017787927913175,75.0,23,range,ny,1,1,1,0,1,1,0,1
205,2021-12-21 19:00:00,2021-12-22 17:00:00,-1,1787.2593580468128,1805.7271047618178,1756.479780188471,1795.9999104730475,opposite,0.05,-44.05276213117336,-0.47328743246911675,75.0,21,bull,ny,1,0,1,1,1,1,0,1
206,2021-12-27 07:00:00,2021-12-28 08:00:00,1,1809.9165684736106,1794.536330375154,1835.5502986377048,1814.6549874984441,timeout,0.06,28.010514149001278,0.308084894037436,75.0,24,bull,london,1,0,1,1,1,0,1,1
207,2021-12-30 16:00:00,2021-12-31 17:00:00,1,1806.2690440726985,1789.7564354426988,1833.7900584560314,1821.74029666011,timeout,0.05,77.00626293705764,0.9369357037448179,75.0,24,bull,ny,1,0,1,0,1,1,1,1
208,2022-01-18 07:00:00,2022-01-19 08:00:00,-1,1815.9471000496794,1829.2513358053386,1793.7733737902472,1814.5440828058042,timeout,0.07,9.331120707126283,0.10545643279647875,75.0,24,bull,london,1,0,1,1,1,1,0,1
209,2022-01-20 19:00:00,2022-01-21 17:00:00,1,1842.6343021875166,1827.004433166693,1868.6840838888893,1834.3123232059309,opposite,0.06,-50.351873889514465,-0.5324407370591767,75.0,21,bull,ny,1,0,1,0,1,1,1,1
210,2022-02-02 11:00:00,2022-02-03 12:00:00,-1,1801.9401795772787,1816.647422447876,1777.4281081262834,1803.541063822713,timeout,0.06,-10.025305472606233,-0.10885005840454796,75.0,24,bear,london,1,0,1,1,1,0,1,1
211,2022-02-04 15:00:00,2022-02-07 16:00:00,-1,1795.2043730960672,1822.6830189320149,1749.4066300361542,1814.2636162710496,timeout,0.03,-57.387729524947154,-0.6936019805622673,75.0,24,bear,ny,1,0,1,0,1,1,1,1
212,2022-02-09 22:00:00,2022-02-10 23:00:00,1,1833.520542983413,1818.4040184065368,1858.71475061154,1826.4948342082985,timeout,0.06,-42.57425265068689,-0.4647701089879983,75.0,24,bull,off,1,0,1,0,1,1,1,1
213,2022-02-14 22:00:00,2022-02-15 13:00:00,1,1872.320592517765,1851.1421736908787,1907.6179572292422,1850.8120255097926,sl,0.04,-86.31426803188904,-1.0155888965925521,75.0,14,bull,off,1,0,1,1,1,0,1,1
214,2022-02-22 02:00:00,2022-02-23 03:00:00,1,1908.3538552820628,1883.8700070104212,1949.160269068132,1897.9950591157076,timeout,0.03,-31.286388499065616,-0.4230869286325907,75.0,24,bull,asia,1,0,1,1,1,0,1,1
215,2022-02-23 17:00:00,2022-02-24 06:00:00,1,1907.6957231940155,1887.4878708778274,1941.375477054329,1941.0453806689648,tp,0.04,133.118629899797,1.6503316113525586,75.0,12,bull,ny,1,1,0,1,0,1,1,1
216,2022-03-01 14:00:00,2022-03-02 15:00:00,1,1916.7127795430172,1886.7127795430172,1966.7127795430172,1931.5427891600893,timeout,0.03,44.28002885121649,0.49433365390240547,75.0,24,bull,ny,1,1,1,1,1,0,1,0
217,2022-03-07 14:00:00,2022-03-08 15:00:00,1,1984.4398120783978,1954.4398120783978,2034.4398120783978,2014.7562019781342,timeout,0.03,90.73916969920904,1.0105463299912116,75.0,24,bull,ny,1,0,1,1,1,0,1,1
218,2022-03-21 19:00:00,2022-03-22 20:00:00,1,1932.2540151299547,1904.3682130148095,1978.7303519885302,1922.679821788928,timeout,0.03,-28.93258002308035,-0.34333576999124177,75.0,24,bear,ny,1,0,1,1,1,1,0,1
219,2022-04-01 18:00:00,2022-04-04 19:00:00,-1,1925.5875076320692,1952.9631635190499,1879.9614144871014,1931.8804530990194,timeout,0.03,-19.08883640085056,-0.229873778839505,75.0,24,range,ny,1,1,1,1,1,0,0,1
220,2022-04-05 18:00:00,2022-04-06 19:00:00,1,1921.044518812833,1891.044518812833,1971.044518812833,1924.6769988155422,timeout,0.03,10.687440008127432,0.12108266675697148,75.0,24,bear,ny,1,0,1,1,1,1,0,1
221,2022-04-12 17:00:00,2022-04-13 18:00:00,1,1976.0551131099762,1946.0551131099762,2026.0551131099762,1980.7044787007558,timeout,0.03,13.738096772338658,0.1549788530259851,75.0,24,bull,ny,1,0,1,1,1,0,1,1
