signal_id,direction,entry_bar,exit_bar,entry_price,exit_price,stop_loss,take_profit,confluence_score,exit_reason,bars_held,pnl_price,r_multiple,initial_risk
70057672-ca0,SHORT,2025-05-08 08:30:00,2025-05-08 08:45:00,3341.14,3339.07,3359.91,3303.6,41.076759765680386,regime_shifted,1,2.07,0.11,18.77
e9fe6a9a-215,SHORT,2025-05-08 12:45:00,2025-05-08 13:00:00,3355.72,3362.24,3373.57,3320.03,38.83122199775784,regime_shifted,1,-6.52,-0.365,17.85
6ef9516a-4db,SHORT,2025-05-08 14:00:00,2025-05-08 14:15:00,3359.59,3353.99,3378.01,3322.76,38.734918904851874,regime_shifted,1,5.6,0.304,18.42
5945b95e-399,SHORT,2025-05-08 15:15:00,2025-05-08 15:30:00,3346.72,3335.82,3366.15,3307.86,48.76130650997298,regime_shifted,1,10.9,0.561,19.43
32497b19-b19,SHORT,2025-05-08 16:30:00,2025-05-08 16:45:00,3308.22,3309.89,3330.15,3264.36,41.42857142857143,regime_shifted,1,-1.67,-0.076,21.93
e4a68e5b-81e,SHORT,2025-05-08 17:45:00,2025-05-08 18:00:00,3307.91,3308.36,3328.3,3267.14,41.332148153823496,regime_shifted,1,-0.45,-0.022,20.39
8e9ffb5d-d76,SHORT,2025-05-08 19:00:00,2025-05-08 19:15:00,3303.39,3291.72,3320.17,3269.82,47.556253800191115,regime_shifted,1,11.67,0.695,16.78
c7bdfddd-cf7,LONG,2025-05-09 00:45:00,2025-05-09 01:00:00,3321.99,3315.3,3307.0,3351.97,35.61134878242619,regime_shifted,1,-6.69,-0.446,14.99
3cc68d90-3d7,SHORT,2025-05-09 02:00:00,2025-05-09 02:15:00,3276.84,3279.62,3295.93,3238.66,41.42857142857143,regime_shifted,1,-2.78,-0.146,19.09
9eaf752f-ea8,SHORT,2025-05-09 03:15:00,2025-05-09 03:30:00,3304.24,3308.64,3324.5,3263.73,38.928962789724146,regime_shifted,1,-4.4,-0.217,20.26
77235b33-e7f,LONG,2025-05-09 05:15:00,2025-05-09 05:30:00,3321.24,3318.89,3303.96,3355.8,39.807456470853985,regime_shifted,1,-2.35,-0.136,17.28
f3584c45-df5,LONG,2025-05-09 15:30:00,2025-05-09 15:45:00,3342.86,3344.82,3326.34,3375.89,50.351658327101504,regime_shifted,1,1.96,0.119,16.52
1865d0bb-da4,LONG,2025-05-09 16:45:00,2025-05-09 17:00:00,3336.59,3336.91,3321.8,3366.18,39.132334935011905,regime_shifted,1,0.32,0.022,14.79
7574c8bf-ef7,SHORT,2025-05-12 01:30:00,2025-05-12 01:45:00,3273.59,3271.61,3296.04,3228.7,41.1142533774231,regime_shifted,1,1.98,0.088,22.45
595a8aeb-65e,SHORT,2025-05-12 11:15:00,2025-05-12 11:30:00,3220.74,3219.36,3242.02,3178.19,45.36187344724109,regime_shifted,1,1.38,0.065,21.28
bd75d395-9cb,SHORT,2025-05-14 19:15:00,2025-05-14 19:30:00,3173.86,3178.62,3186.5,3148.59,57.382679538356555,regime_shifted,1,-4.76,-0.377,12.64
269e9031-f0d,SHORT,2025-05-15 06:45:00,2025-05-15 08:00:00,3149.7,3150.07,3167.62,3113.85,41.66117493779794,regime_shifted,5,-0.37,-0.021,17.92
6aafd35d-cbe,LONG,2025-05-16 00:45:00,2025-05-16 03:00:00,3242.84,3229.25,3229.25,3270.02,43.37142748250471,invalidated,9,-13.59,-1.0,13.59
4ade8448-fdc,SHORT,2025-05-16 11:00:00,2025-05-16 11:15:00,3170.99,3171.74,3188.8,3135.38,62.857142857142854,regime_shifted,1,-0.75,-0.042,17.81
0f04419d-97d,SHORT,2025-05-16 13:15:00,2025-05-16 13:30:00,3174.18,3185.36,3195.29,3131.97,41.180954965189606,regime_shifted,1,-11.18,-0.53,21.11
0c7c62aa-5b1,LONG,2025-05-19 04:00:00,2025-05-19 04:15:00,3210.95,3215.12,3191.58,3249.7,38.84249557325337,regime_shifted,1,4.17,0.215,19.37
c0e411d7-7aa,LONG,2025-05-19 05:15:00,2025-05-19 05:30:00,3217.68,3217.55,3201.57,3249.9,40.3772240249576,regime_shifted,1,-0.13,-0.008,16.11
16e11157-eb1,LONG,2025-05-19 06:30:00,2025-05-19 06:45:00,3222.22,3223.8,3206.82,3253.02,39.94671033217128,regime_shifted,1,1.58,0.103,15.4
e0c0b800-077,LONG,2025-05-19 08:45:00,2025-05-19 09:00:00,3244.2,3240.51,3229.42,3273.76,41.42857142857143,regime_shifted,1,-3.69,-0.25,14.78
eb0baa24-b47,LONG,2025-05-19 10:00:00,2025-05-19 10:15:00,3239.01,3240.74,3224.57,3267.89,50.3534215205348,regime_shifted,1,1.73,0.12,14.44
08614b64-bfe,LONG,2025-05-19 11:15:00,2025-05-19 11:30:00,3241.34,3245.7,3228.86,3266.3,39.4927138357465,regime_shifted,1,4.36,0.349,12.48
8d36810f-43c,LONG,2025-05-20 18:15:00,2025-05-20 18:30:00,3288.12,3287.28,3274.47,3315.42,47.636271918035966,regime_shifted,1,-0.84,-0.062,13.65
b925ac3a-ecd,LONG,2025-05-20 20:30:00,2025-05-20 20:45:00,3290.22,3289.78,3278.34,3313.98,42.695060562354676,regime_shifted,1,-0.44,-0.037,11.88
2b18c602-4ff,LONG,2025-05-20 23:45:00,2025-05-21 00:00:00,3290.43,3294.34,3279.92,3311.45,43.97495497327203,regime_shifted,1,3.91,0.372,10.51
da877233-73f,LONG,2025-05-21 03:45:00,2025-05-21 05:30:00,3307.51,3312.39,3297.16,3328.2,52.85130522157051,regime_shifted,7,4.88,0.471,10.35
c818a903-992,LONG,2025-05-21 06:30:00,2025-05-21 06:45:00,3319.03,3319.91,3307.61,3341.88,41.805076974457435,regime_shifted,1,0.88,0.077,11.42
92a209c7-6bb,LONG,2025-05-22 01:15:00,2025-05-22 01:30:00,3338.05,3342.53,3325.49,3363.17,41.71448137180438,regime_shifted,1,4.48,0.357,12.56
0b0a5b2a-96a,LONG,2025-05-22 03:15:00,2025-05-22 03:30:00,3339.9,3339.2,3328.05,3363.61,41.14373377919359,regime_shifted,1,-0.7,-0.059,11.85
b7d5e94d-dee,SHORT,2025-05-22 10:30:00,2025-05-22 10:45:00,3299.11,3289.38,3311.55,3274.22,38.504884864076466,regime_shifted,1,9.73,0.782,12.44
19baf12f-c86,SHORT,2025-05-22 12:00:00,2025-05-22 12:15:00,3306.95,3310.22,3322.38,3276.09,39.06365783121651,regime_shifted,1,-3.27,-0.212,15.43
74700196-ad9,SHORT,2025-05-22 13:15:00,2025-05-22 13:30:00,3310.8,3309.5,3326.47,3279.46,38.854602895087474,regime_shifted,1,1.3,0.083,15.67
77f3e7f9-cd4,SHORT,2025-05-22 14:30:00,2025-05-22 14:45:00,3302.28,3296.7,3321.21,3264.42,39.01599742656133,regime_shifted,1,5.58,0.295,18.93
b73adb32-3ec,SHORT,2025-05-22 15:45:00,2025-05-22 16:00:00,3294.45,3293.7,3312.47,3258.4,40.6806926752384,regime_shifted,1,0.75,0.042,18.02
46f407f0-e84,LONG,2025-05-23 12:30:00,2025-05-23 12:45:00,3357.8,3356.72,3342.73,3387.95,55.714285714285715,regime_shifted,1,-1.08,-0.072,15.07
d8c5758a-d38,LONG,2025-05-23 13:45:00,2025-05-23 14:00:00,3339.76,3343.76,3321.98,3375.32,39.60340855237171,regime_shifted,1,4.0,0.225,17.78
d088e904-70b,LONG,2025-05-23 15:00:00,2025-05-23 15:15:00,3356.9,3357.82,3339.36,3391.98,40.16837721712195,regime_shifted,1,0.92,0.052,17.54
dcf9e2e2-9bf,LONG,2025-05-23 18:30:00,2025-05-23 18:45:00,3364.9,3361.8,3350.84,3393.02,48.4891935130888,regime_shifted,1,-3.1,-0.22,14.06
9b690a63-53f,LONG,2025-05-23 19:45:00,2025-05-25 23:00:00,3360.55,3348.35,3348.35,3384.95,39.86231723274875,invalidated,205,-12.2,-1.0,12.2
45c19ff3-7ec,SHORT,2025-05-26 12:15:00,2025-05-26 14:00:00,3326.55,3335.9,3335.9,3307.86,49.455445283446316,invalidated,7,-9.35,-1.0,9.35
8df24bd6-f6e,LONG,2025-05-26 16:00:00,2025-05-26 22:15:00,3338.45,3346.55,3329.38,3356.6,36.81150493707263,time_expired,25,8.1,0.893,9.07
949f42c2-91f,SHORT,2025-05-27 10:15:00,2025-05-27 10:30:00,3294.55,3295.82,3308.37,3266.92,51.833597835480425,regime_shifted,1,-1.27,-0.092,13.82
3fbf8a61-4f6,SHORT,2025-05-27 13:30:00,2025-05-27 13:45:00,3300.65,3294.8,3314.27,3273.41,49.88441950563968,regime_shifted,1,5.85,0.43,13.62
cf8fa39d-24d,SHORT,2025-05-27 14:45:00,2025-05-27 16:00:00,3299.68,3295.24,3313.7,3271.64,40.18337580771968,regime_shifted,5,4.44,0.317,14.02
a836c5c6-2d4,SHORT,2025-05-27 17:00:00,2025-05-27 17:15:00,3299.0,3301.75,3310.82,3275.35,40.01706470213385,regime_shifted,1,-2.75,-0.233,11.82
77eac6a6-72f,SHORT,2025-05-27 18:15:00,2025-05-27 23:00:00,3300.93,3306.66,3311.04,3280.72,45.72226618390279,score_decayed,19,-5.73,-0.567,10.11
dc4df0dd-db2,SHORT,2025-05-29 03:45:00,2025-05-29 05:00:00,3274.4,3270.91,3289.16,3244.88,49.05756267303687,regime_shifted,5,3.49,0.236,14.76
a94a0618-e84,SHORT,2025-05-29 06:00:00,2025-05-29 06:15:00,3268.53,3273.61,3282.49,3240.61,39.51369298012776,regime_shifted,1,-5.08,-0.364,13.96
e3380cbb-89d,SHORT,2025-05-29 09:15:00,2025-05-29 09:30:00,3278.3,3281.55,3291.36,3252.18,38.8657364364564,regime_shifted,1,-3.25,-0.249,13.06
6e00e4fe-3b8,LONG,2025-05-29 14:45:00,2025-05-29 15:00:00,3310.03,3316.0,3294.98,3340.13,55.24745278582506,regime_shifted,1,5.97,0.397,15.05
9723d1c9-684,LONG,2025-05-29 16:30:00,2025-05-29 16:45:00,3325.85,3322.01,3312.5,3352.55,41.524085143885074,regime_shifted,1,-3.84,-0.288,13.35
a0abf340-8e0,LONG,2025-05-29 17:45:00,2025-05-29 18:00:00,3324.09,3321.25,3312.38,3347.52,40.48024707109175,regime_shifted,1,-2.84,-0.243,11.71
a753cc42-c57,LONG,2025-05-29 19:00:00,2025-05-29 19:45:00,3319.34,3316.49,3309.12,3339.78,43.49095559669581,score_decayed,3,-2.85,-0.279,10.22
3578ebc1-811,SHORT,2025-05-30 04:15:00,2025-05-30 06:30:00,3294.47,3295.65,3304.39,3274.62,39.783170514581364,regime_shifted,9,-1.18,-0.119,9.92
813a644e-cca,SHORT,2025-05-30 08:30:00,2025-05-30 08:45:00,3296.64,3295.5,3308.22,3273.48,39.276735176407435,regime_shifted,1,1.14,0.098,11.58
797119e5-582,SHORT,2025-05-30 10:45:00,2025-05-30 12:00:00,3295.03,3305.47,3305.47,3274.15,39.27750115219058,invalidated,5,-10.44,-1.0,10.44
b13c0439-0f3,LONG,2025-06-02 06:15:00,2025-06-02 06:30:00,3337.22,3344.9,3323.89,3363.89,49.285714285714285,regime_shifted,1,7.68,0.576,13.33
301de2ce-865,LONG,2025-06-02 07:30:00,2025-06-02 07:45:00,3354.12,3352.26,3340.29,3381.77,41.42857142857143,regime_shifted,1,-1.86,-0.134,13.83
eeacce41-f75,LONG,2025-06-02 08:45:00,2025-06-02 10:00:00,3351.75,3346.15,3339.2,3376.86,42.169802644194945,regime_shifted,5,-5.6,-0.446,12.55
a5534113-9e2,LONG,2025-06-02 13:00:00,2025-06-02 13:15:00,3356.22,3355.5,3343.47,3381.72,53.51136972901039,regime_shifted,1,-0.72,-0.056,12.75
29b7bf37-73a,LONG,2025-06-02 20:15:00,2025-06-02 22:15:00,3379.86,3389.64,3368.88,3401.83,41.79756211381425,score_decayed,8,9.78,0.891,10.98
df419e13-e76,LONG,2025-06-03 00:15:00,2025-06-03 01:00:00,3379.51,3369.22,3369.22,3400.09,40.080311782246234,invalidated,3,-10.29,-1.0,10.29
d2fb174d-8f1,LONG,2025-06-04 03:30:00,2025-06-04 05:15:00,3360.1,3349.99,3349.99,3380.31,41.297476901662876,invalidated,7,-10.11,-1.0,10.11
ebf2341b-254,SHORT,2025-06-05 06:00:00,2025-06-05 07:30:00,3367.84,3371.15,3376.12,3351.28,41.281205882712015,score_decayed,6,-3.31,-0.4,8.28
8a65e571-b15,LONG,2025-06-05 09:30:00,2025-06-05 12:30:00,3385.09,3393.76,3375.15,3404.97,43.383761443581555,regime_shifted,12,8.67,0.872,9.94
6c91830c-ebf,LONG,2025-06-05 13:45:00,2025-06-05 14:00:00,3377.91,3374.8,3362.9,3407.94,39.5208940021569,regime_shifted,1,-3.11,-0.207,15.01
3818cc1d-12c,SHORT,2025-06-05 15:45:00,2025-06-05 16:00:00,3344.55,3350.12,3362.43,3308.78,49.285714285714285,regime_shifted,1,-5.57,-0.312,17.88
ad2def22-da6,SHORT,2025-06-05 18:45:00,2025-06-05 20:00:00,3353.25,3356.49,3365.81,3328.12,39.33590419989281,regime_shifted,5,-3.24,-0.258,12.56
e47a8858-689,SHORT,2025-06-06 02:00:00,2025-06-06 02:15:00,3364.57,3363.7,3376.54,3340.64,44.422294613000865,regime_shifted,1,0.87,0.073,11.97
61dba792-e61,SHORT,2025-06-06 03:15:00,2025-06-06 03:45:00,3366.55,3369.45,3377.32,3345.0,50.47992548854969,score_decayed,2,-2.9,-0.269,10.77
dc6c928c-710,SHORT,2025-06-06 15:30:00,2025-06-06 15:45:00,3333.64,3331.9,3350.68,3299.55,40.96377353014882,regime_shifted,1,1.74,0.102,17.04
fe5afbee-8e9,SHORT,2025-06-06 16:45:00,2025-06-06 20:00:00,3322.59,3307.24,3337.43,3292.91,52.61260149413484,regime_shifted,13,15.35,1.034,14.84
d4496083-5fb,SHORT,2025-06-09 00:00:00,2025-06-09 00:15:00,3311.59,3309.82,3325.93,3282.92,41.745020595103476,regime_shifted,1,1.77,0.123,14.34
ec1cd4f8-81a,SHORT,2025-06-09 01:15:00,2025-06-09 01:30:00,3306.36,3307.05,3320.95,3277.19,42.27265408052754,regime_shifted,1,-0.69,-0.047,14.59
2c0d0539-4a0,SHORT,2025-06-09 02:30:00,2025-06-09 02:45:00,3302.3,3305.24,3317.02,3272.86,40.74055616333799,regime_shifted,1,-2.94,-0.2,14.72
d855f2f8-813,LONG,2025-06-09 16:45:00,2025-06-09 20:00:00,3337.51,3327.57,3327.57,3357.39,38.50530355792055,invalidated,13,-9.94,-1.0,9.94
9e2c79ba-af1,LONG,2025-06-10 08:00:00,2025-06-10 11:45:00,3331.86,3333.55,3321.03,3353.53,41.94702585352028,time_expired,15,1.69,0.156,10.83
943dd3a9-209,LONG,2025-06-10 13:45:00,2025-06-10 14:00:00,3343.36,3335.97,3332.57,3364.95,41.03127651567666,regime_shifted,1,-7.39,-0.685,10.79
7802ca0e-931,SHORT,2025-06-10 23:30:00,2025-06-11 02:15:00,3325.24,3335.64,3335.64,3304.45,41.17524326413685,invalidated,11,-10.4,-1.0,10.4
832bb145-252,LONG,2025-06-11 20:45:00,2025-06-11 22:00:00,3355.01,3360.8,3343.05,3378.93,39.891371263064,regime_shifted,5,5.79,0.484,11.96
b029321c-855,LONG,2025-06-12 00:00:00,2025-06-12 00:15:00,3364.84,3367.04,3353.16,3388.2,41.297076764174,regime_shifted,1,2.2,0.188,11.68
b21210ae-215,LONG,2025-06-12 02:45:00,2025-06-12 03:00:00,3374.51,3375.45,3362.86,3397.81,51.84941541443576,regime_shifted,1,0.94,0.081,11.65
ccce7194-397,LONG,2025-06-12 05:00:00,2025-06-12 07:30:00,3370.57,3360.26,3360.26,3391.19,39.447747897283385,invalidated,10,-10.31,-1.0,10.31
7bb3980e-9e1,LONG,2025-06-12 19:45:00,2025-06-12 23:30:00,3388.05,3387.26,3378.27,3407.6,39.417317937673275,score_decayed,15,-0.79,-0.081,9.78
3302a1aa-439,SHORT,2025-06-16 07:15:00,2025-06-16 07:30:00,3413.43,3413.75,3426.25,3387.78,44.025119269804875,regime_shifted,1,-0.32,-0.025,12.82
4432be00-ca5,SHORT,2025-06-16 11:30:00,2025-06-16 11:45:00,3415.09,3414.78,3427.18,3390.91,38.94090714011592,regime_shifted,1,0.31,0.026,12.09
d9ebe146-03b,SHORT,2025-06-16 15:00:00,2025-06-16 15:15:00,3400.76,3404.3,3418.34,3365.6,41.09581917919691,regime_shifted,1,-3.54,-0.201,17.58
262b453e-86d,SHORT,2025-06-16 16:15:00,2025-06-16 16:30:00,3399.7,3399.95,3414.51,3370.07,41.06494909621428,regime_shifted,1,-0.25,-0.017,14.81
708d19e4-2b5,SHORT,2025-06-16 18:30:00,2025-06-16 18:45:00,3388.95,3385.16,3401.5,3363.85,41.42857142857143,regime_shifted,1,3.79,0.302,12.55
f0a02bd3-327,SHORT,2025-06-16 20:45:00,2025-06-16 23:00:00,3383.49,3393.73,3393.73,3363.01,41.42857142857143,invalidated,9,-10.24,-1.0,10.24
8ec5e205-48a,SHORT,2025-06-17 00:00:00,2025-06-17 00:15:00,3401.59,3399.05,3413.67,3377.43,38.74107290297232,regime_shifted,1,2.54,0.21,12.08
3825ff89-6c5,SHORT,2025-06-17 02:15:00,2025-06-17 02:30:00,3397.05,3399.57,3408.99,3373.17,38.96543721228519,regime_shifted,1,-2.52,-0.211,11.94
31b3213e-640,SHORT,2025-06-20 11:00:00,2025-06-20 13:30:00,3354.09,3363.09,3363.09,3336.09,38.86583094148639,invalidated,10,-9.0,-1.0,9.0
053e6c4d-39b,LONG,2025-06-22 22:30:00,2025-06-22 22:45:00,3379.5,3378.75,3368.31,3401.89,41.330745097924556,regime_shifted,1,-0.75,-0.067,11.19
5174a3e4-ddd,SHORT,2025-06-23 04:15:00,2025-06-23 04:30:00,3359.7,3357.57,3371.34,3336.41,36.01302316975494,regime_shifted,1,2.13,0.183,11.64
f8124110-25e,SHORT,2025-06-23 05:45:00,2025-06-23 08:30:00,3356.61,3360.09,3367.42,3334.98,41.56227395090734,time_expired,11,-3.48,-0.322,10.81
51fa5deb-b48,SHORT,2025-06-24 07:00:00,2025-06-24 07:15:00,3321.55,3321.65,3336.79,3291.08,59.217402594130256,regime_shifted,1,-0.1,-0.007,15.24
9a6eab00-302,SHORT,2025-06-24 08:15:00,2025-06-24 08:30:00,3326.93,3328.09,3341.61,3297.56,53.5063411045066,regime_shifted,1,-1.16,-0.079,14.68
e800ba37-ec8,SHORT,2025-06-24 09:30:00,2025-06-24 09:45:00,3322.09,3318.41,3334.98,3296.31,40.88961072209708,regime_shifted,1,3.68,0.285,12.89
b8082dfd-3fe,SHORT,2025-06-24 10:45:00,2025-06-24 12:00:00,3325.41,3313.32,3336.59,3303.05,50.75553747216904,regime_shifted,5,12.09,1.081,11.18
43f0e0e9-4b5,SHORT,2025-06-24 13:00:00,2025-06-24 13:15:00,3317.22,3310.25,3330.84,3289.98,40.42284169846597,regime_shifted,1,6.97,0.512,13.62
12616e12-47b,LONG,2025-06-25 02:15:00,2025-06-25 06:00:00,3331.38,3329.6,3323.96,3346.22,41.632290945338255,time_expired,15,-1.78,-0.24,7.42
e5bf2e58-5d7,SHORT,2025-06-25 13:00:00,2025-06-25 14:45:00,3314.76,3323.78,3323.78,3296.72,41.840815081380356,invalidated,7,-9.02,-1.0,9.02
4b6b5205-6a5,SHORT,2025-06-26 22:15:00,2025-06-27 01:45:00,3322.35,3316.2,3330.44,3306.16,46.22328843860961,score_decayed,14,6.15,0.76,8.09
4716ddc7-801,SHORT,2025-06-27 07:30:00,2025-06-27 11:15:00,3287.15,3284.6,3298.06,3265.33,41.42857142857143,time_expired,15,2.55,0.234,10.91
6f2d4dc1-d8b,SHORT,2025-06-27 12:45:00,2025-06-27 13:00:00,3269.86,3262.53,3282.4,3244.78,35.55555555555556,regime_shifted,1,7.33,0.585,12.54
194f6953-981,SHORT,2025-06-27 15:00:00,2025-06-27 15:15:00,3272.55,3271.84,3286.25,3245.16,39.2902558101538,regime_shifted,1,0.71,0.052,13.7
4f263f6d-d6f,SHORT,2025-06-27 17:15:00,2025-06-27 17:30:00,3275.82,3273.05,3287.58,3252.29,39.05782614921499,regime_shifted,1,2.77,0.236,11.76
1e7d49b5-e32,SHORT,2025-06-27 19:30:00,2025-06-29 22:15:00,3270.41,3247.8,3281.72,3247.8,39.30493892479598,target_reached,203,22.61,1.999,11.31
26420480-7a6,LONG,2025-06-30 07:45:00,2025-06-30 10:30:00,3292.78,3283.6,3283.6,3311.14,41.124486496328586,invalidated,11,-9.18,-1.0,9.18
574554be-1ef,LONG,2025-06-30 19:15:00,2025-07-01 04:00:00,3305.93,3321.22,3296.66,3324.47,49.285714285714285,time_expired,35,15.29,1.649,9.27
58ed6583-ca8,LONG,2025-07-01 09:45:00,2025-07-01 12:30:00,3345.59,3355.7,3337.61,3361.55,40.89593407952248,time_expired,11,10.11,1.267,7.98
895a6f24-57d,SHORT,2025-07-01 16:30:00,2025-07-01 20:15:00,3342.72,3337.95,3353.06,3322.03,36.8740170702692,time_expired,15,4.77,0.461,10.34
68c82ba7-2be,SHORT,2025-07-03 17:15:00,2025-07-03 23:00:00,3332.36,3330.15,3343.58,3309.93,39.08205415277166,time_expired,23,2.21,0.197,11.22
fb882998-63a,LONG,2025-07-07 18:45:00,2025-07-07 23:30:00,3334.16,3336.5,3325.0,3352.48,41.16299416734557,time_expired,19,2.34,0.255,9.16
94e5d1a2-ec4,LONG,2025-07-08 00:30:00,2025-07-08 08:00:00,3333.35,3327.7,3325.3,3349.45,39.063792027891566,score_decayed,30,-5.65,-0.702,8.05
e9db7411-fc0,SHORT,2025-07-08 16:15:00,2025-07-08 16:30:00,3299.72,3297.82,3311.33,3276.5,48.083166854776245,regime_shifted,1,1.9,0.164,11.61
a2d35915-b27,LONG,2025-07-11 11:15:00,2025-07-11 15:00:00,3344.66,3361.73,3336.13,3361.73,41.63205802934002,target_reached,15,17.07,2.001,8.53
a6ac0e16-092,LONG,2025-07-11 17:00:00,2025-07-11 17:15:00,3351.34,3349.55,3339.26,3375.5,38.993406370485864,regime_shifted,1,-1.79,-0.148,12.08
46ca59d5-c22,LONG,2025-07-11 19:15:00,2025-07-14 01:00:00,3358.2,3365.12,3347.81,3378.97,53.85306475871643,time_expired,215,6.92,0.666,10.39
cc3e9387-499,SHORT,2025-07-14 15:45:00,2025-07-14 22:30:00,3344.93,3344.55,3355.46,3323.87,35.40154418563212,time_expired,27,0.38,0.036,10.53
3bbd6f1c-786,SHORT,2025-07-14 23:30:00,2025-07-15 03:00:00,3345.75,3352.32,3352.32,3332.61,39.18701199284991,invalidated,14,-6.57,-1.0,6.57
3f103686-80f,LONG,2025-07-15 09:15:00,2025-07-15 11:45:00,3361.39,3354.1,3354.1,3375.97,41.63344247064273,invalidated,10,-7.29,-1.0,7.29
ab27bd41-7c6,SHORT,2025-07-15 13:30:00,2025-07-15 14:15:00,3338.18,3348.38,3348.38,3317.79,44.702466894083116,invalidated,3,-10.2,-1.0,10.2
0d95a725-174,SHORT,2025-07-15 18:00:00,2025-07-15 23:45:00,3328.54,3330.8,3339.17,3307.29,48.92019610859409,time_expired,23,-2.26,-0.213,10.63
c2d3e17e-d8d,SHORT,2025-07-16 00:45:00,2025-07-16 06:00:00,3330.26,3337.08,3337.08,3316.63,49.039460533191495,invalidated,21,-6.82,-1.0,6.82
e4d014f3-10d,LONG,2025-07-21 05:30:00,2025-07-21 12:15:00,3367.09,3381.87,3359.7,3381.87,42.25980429789617,target_reached,27,14.78,2.0,7.39
6405add8-ebb,LONG,2025-07-21 13:15:00,2025-07-21 18:00:00,3386.65,3393.89,3378.95,3402.05,55.714285714285715,time_expired,19,7.24,0.94,7.7
4b638f7b-f16,LONG,2025-07-21 20:00:00,2025-07-21 23:30:00,3398.05,3394.0,3390.79,3412.57,56.195183480467726,score_decayed,14,-4.05,-0.558,7.26
40955761-92c,LONG,2025-07-22 16:15:00,2025-07-22 19:00:00,3427.18,3429.82,3417.33,3446.87,49.285714285714285,time_expired,11,2.64,0.268,9.85
fcce43ba-25e,LONG,2025-07-22 20:00:00,2025-07-22 23:45:00,3430.2,3427.3,3423.75,3443.11,40.532955674448225,time_expired,15,-2.9,-0.45,6.45
00b312dd-4be,SHORT,2025-07-23 17:30:00,2025-07-23 17:45:00,3387.24,3393.03,3399.16,3363.4,41.42857142857143,regime_shifted,1,-5.79,-0.486,11.92
00affab1-143,SHORT,2025-07-24 03:30:00,2025-07-24 09:15:00,3384.53,3363.67,3394.96,3363.67,39.36211463409895,target_reached,23,20.86,2.0,10.43
339d6f64-e57,SHORT,2025-07-24 12:30:00,2025-07-24 14:00:00,3360.78,3369.55,3369.55,3343.23,51.39230574624526,invalidated,6,-8.77,-1.0,8.77
2f3d5aa3-bfe,LONG,2025-07-24 23:15:00,2025-07-25 03:00:00,3367.86,3361.18,3361.18,3381.23,40.88375041288758,invalidated,15,-6.68,-1.0,6.68
f67a6299-ad6,SHORT,2025-07-25 11:15:00,2025-07-25 16:15:00,3339.59,3328.68,3346.43,3325.9,41.42857142857143,score_decayed,20,10.91,1.595,6.84
8a7d021f-677,SHORT,2025-07-25 19:15:00,2025-07-28 03:00:00,3339.53,3337.95,3348.23,3322.13,39.10968451800379,time_expired,223,1.58,0.182,8.7
ba4601d7-508,SHORT,2025-07-30 15:30:00,2025-07-30 18:00:00,3292.74,3303.32,3303.32,3271.57,49.285714285714285,invalidated,10,-10.58,-1.0,10.58
c45ddb13-191,LONG,2025-07-31 09:15:00,2025-07-31 10:45:00,3307.22,3297.87,3297.87,3325.91,53.817543632846615,invalidated,6,-9.35,-1.0,9.35
fe31546b-dc0,LONG,2025-08-03 23:00:00,2025-08-04 00:30:00,3358.16,3352.18,3346.98,3380.53,43.088879909655624,score_decayed,6,-5.98,-0.535,11.18
01910701-fa3,LONG,2025-08-04 15:30:00,2025-08-04 18:15:00,3375.41,3375.78,3365.35,3395.52,37.599320414952196,time_expired,11,0.37,0.037,10.06
b05cb38f-80a,LONG,2025-08-05 01:15:00,2025-08-05 03:00:00,3379.75,3373.49,3373.49,3392.28,39.16149355358042,invalidated,7,-6.26,-1.0,6.26
ad735b02-f26,LONG,2025-08-05 17:45:00,2025-08-06 00:30:00,3379.89,3382.61,3370.03,3399.61,35.68701386203319,time_expired,27,2.72,0.276,9.86
d034b15d-a47,SHORT,2025-08-08 01:30:00,2025-08-08 01:45:00,3382.91,3383.06,3396.77,3355.19,38.98315766021471,regime_shifted,1,-0.15,-0.011,13.86
4b5a1a0e-2ed,SHORT,2025-08-11 06:45:00,2025-08-11 09:15:00,3365.64,3363.36,3375.97,3344.97,41.42857142857143,score_decayed,10,2.28,0.221,10.33
0323cd3d-7b1,SHORT,2025-08-12 14:30:00,2025-08-12 14:45:00,3335.91,3337.28,3350.72,3306.28,41.62253205604504,regime_shifted,1,-1.37,-0.093,14.81
4a71dd51-b70,LONG,2025-08-13 14:15:00,2025-08-13 15:30:00,3364.78,3354.97,3354.97,3384.4,41.328429675816814,invalidated,5,-9.81,-1.0,9.81
d82f9b77-7fb,LONG,2025-08-14 04:00:00,2025-08-14 06:45:00,3360.26,3361.89,3353.02,3374.73,35.21353753874402,time_expired,11,1.63,0.225,7.24
d1863ce2-6b2,SHORT,2025-08-14 09:45:00,2025-08-14 14:00:00,3356.36,3337.95,3365.56,3337.95,38.043863957027284,target_reached,17,18.41,2.001,9.2
158ade6e-7e3,SHORT,2025-08-14 17:15:00,2025-08-14 20:00:00,3336.86,3334.99,3347.52,3315.53,37.37080091956865,time_expired,11,1.87,0.175,10.66
e020ba99-ad1,SHORT,2025-08-17 23:30:00,2025-08-18 00:00:00,3327.99,3334.34,3334.34,3315.29,37.16798606543229,invalidated,2,-6.35,-1.0,6.35
